tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,7.44,san francisco,Cars Dawydiak,,,,+1 415-928-2277,https://www.carsauto.com,"1540 Bush St, San Francisco, CA 94109, United States",https://www.google.com/maps/place/Cars+Dawydiak/data=!4m7!3m6!1s0x80858094df5903ab:0xeaa6804b2ca81ea6!8m2!3d37.7886422!4d-122.4228794!16s%2Fg%2F11c6rksl_5!19sChIJqwNZ35SAhYARph6oLEuApuo,https://www.facebook.com/carsdawydiakinc,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/457177433_18452549818013984_3418258734808781406_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_ohc=Fa3yYLHwAEsQ7kNvgGWUKu0&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYAuytAcoVAp32youxctRMTw7GG3I86e9T5LatEOB6xIeQ&oe=67563F40;https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/457612160_18453100447013984_5981996506233149952_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=YwGs4QGzgZ0Q7kNvgEtrCMf&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYD5UM_j_1WihmV9akAWhISFJbJJYCyDso0-ASS-EaSWUQ&oe=67562AFA;https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/459093043_18455186197013984_8239732721321575153_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=18de74&_nc_ohc=A0XmzUwAiC0Q7kNvgHeJ7mH&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYBC1JHsbdFRndldFrW8hbt0p2BzSZ2lGI6Yo6fus4Bslw&oe=67560EA7;https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/455364313_523334510369230_8547342453011525020_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=18de74&_nc_ohc=3pNeft2-ohcQ7kNvgHFWXm5&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYAsXs9o0myvLnfivg4qihw-_a_Cq52cLt-JAK1wIjMFrA&oe=67564214;https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/467043188_869827632020188_5655960953776154919_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=0TvBbx-Na7MQ7kNvgEz6lNc&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYDB7jB-IiS2V-K9hYjRiRZqxtYOdQcje40a-z20d2L0YQ&oe=67563208;https://scontent-iad3-1.cdninstagram.com/v/t51.75761-15/464269480_18463858819013984_4527446879431248264_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=HIAApJ45FPgQ7kNvgE7Vh0o&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYA-n0QQ87R_PRsxv24lEBWE0EhzrcoX7H30__DmlbxQwg&oe=67563F38;https://scontent-iad3-1.cdninstagram.com/v/t51.75761-15/465805823_18466469023013984_7409735763490939471_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=wzM--_ptnysQ7kNvgEpSnWY&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYBVR3cA6CD1U1KrmFaSNK7HNKvbu_dY-zyeHlHUaiIJCQ&oe=67563140;https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/456275342_18451559299013984_1202987066478456494_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=uIWJA1yi-IQQ7kNvgEEvEcd&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYA0oDt3rkfIXlQ8CNRiOFwNepadWA3OA6jjuRj7huqmGQ&oe=67562CF7;https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/459009415_18455168638013984_8189943332693385185_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=18de74&_nc_ohc=KMBsT1RaV3AQ7kNvgGBakQJ&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYDJTJXj6rpPYcZDD7UTKwT-BhTcTw4KZz0CanDZkysLZQ&oe=67563D07;https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/460671725_18457301059013984_6207931312993112835_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=18de74&_nc_ohc=b_owtHiDueMQ7kNvgFlkAU3&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYBdG1Xqj0JGIi1Z-DlTfsqNAaGzdfrMOe83ej7_sVd_DA&oe=6756272B;https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/452521804_1235943097580092_1697021439610983680_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=18de74&_nc_ohc=rD4HZUNyM78Q7kNvgFZ4cT7&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYDoOkmi6w2__lOTruxeCml1xVpb3DxQA0-UayFyAyQTqw&oe=67562432;https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/454726019_862285601984940_5019369895418259655_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=KCvjIQdHZd0Q7kNvgGdgb5M&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=APSo6XUn_TUJPGTTgFCNpNY&oh=00_AYAW0n0urcu9gCiGbmFMCWpH6ABgZd4zJB6UiGyFTvij6g&oe=675612D8;https://www.instagram.com/;https://www.instagram.com/carsdawydiak/;https://www.instagram.com/p/C-5QqmLJ7b2/;https://www.instagram.com/p/C-qbW0wSdLC/;https://www.instagram.com/p/C_HAAW2SEoE/;https://www.instagram.com/p/C_OlZXpSNOb/;https://www.instagram.com/p/C_qQ-kcvTks/;https://www.instagram.com/p/C_qb9PBvM-W/;https://www.instagram.com/p/DAHEk6eyho4/;https://www.instagram.com/p/DB9A5vSPyar/;https://www.instagram.com/p/DBcNSrYJl5-/;https://www.instagram.com/reel/C-bi_guvZej/;https://www.instagram.com/reel/C90Uz9jy6et/;https://www.instagram.com/reel/DCZlBK-p_tw/,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,65,4.4,2,10,https://www.carsauto.com/,https://www.google.com/maps/place/Cars+Dawydiak/data=!4m7!3m6!1s0x80858094df5903ab:0xeaa6804b2ca81ea6!8m2!3d37.7886422!4d-122.4228794!16s%2Fg%2F11c6rksl_5!19sChIJqwNZ35SAhYARph6oLEuApuo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,7.24,san francisco,Selecta Auto Body,customerservice@selectaautobody.com,customerservice@selectaautobody.com;pw@paulwaters.org,gosom_scraper;agent_browser_crawl,+1 415-282-2665,https://www.selectaautobody.com,"3730 Mission St, San Francisco, CA 94110, United States",https://www.google.com/maps/place/Selecta+Auto+Body/data=!4m7!3m6!1s0x808f7e1256c29c65:0xbbf3f560efc4ecdb!8m2!3d37.736902!4d-122.42446!16s%2Fg%2F12hs49q_l!19sChIJZZzCVhJ-j4AR2-zE72D187s,https://www.facebook.com/Selecta-Auto-Body-206558742744281/,https://www.instagram.com/selecta_auto_body/,,https://www.yelp.com/biz/selecta-auto-body-san-francisco,,,,,,,,,,,0,,,,,,,,,,,ok,,191,4.8,2,10,https://www.selectaautobody.com/?y_source=1_MTQ4OTE0MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/Selecta+Auto+Body/data=!4m7!3m6!1s0x808f7e1256c29c65:0xbbf3f560efc4ecdb!8m2!3d37.736902!4d-122.42446!16s%2Fg%2F12hs49q_l!19sChIJZZzCVhJ-j4AR2-zE72D187s?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,7.21,san francisco,Bay Motor Works,,,,+1 415-357-9888,https://www.bmwautorepairsf.com,"611 S Van Ness Ave, San Francisco, CA 94110, United States",https://www.google.com/maps/place/Bay+Motor+Works/data=!4m7!3m6!1s0x8085807e0307ff11:0xaf4df13351134db3!8m2!3d37.7633394!4d-122.4170392!16s%2Fg%2F1yg4d0qwm!19sChIJEf8HA36AhYARs00TUTPxTa8,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,254,4.9,22,30,https://www.bmwautorepairsf.com/,https://www.google.com/maps/place/Bay+Motor+Works/data=!4m7!3m6!1s0x8085807e0307ff11:0xaf4df13351134db3!8m2!3d37.7633394!4d-122.4170392!16s%2Fg%2F1yg4d0qwm!19sChIJEf8HA36AhYARs00TUTPxTa8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,7.14,san francisco,Avenue Body Shop,noeflores@avenuebodyshop.com,noeflores@avenuebodyshop.com;info@avenuebodyshop.com,gosom_scraper;agent_browser_crawl,+1 415-864-4417,http://www.avenuebodyshop.com,"333 S Van Ness Ave, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Avenue+Body+Shop/data=!4m7!3m6!1s0x808f7e26a7eee5d9:0xad39189236a6e085!8m2!3d37.7679138!4d-122.4176101!16s%2Fg%2F1tfpvhdp!19sChIJ2eXupyZ-j4ARheCmNpIYOa0,https://www.facebook.com/AvenueBodyShopSF/,https://www.instagram.com/avenue_body_shop/,,https://www.yelp.com/biz/avenue-body-shop-san-francisco,,,,,,,,,,,0,,,,,,,,,,,ok,,176,4.8,4,12,http://www.avenuebodyshop.com/,https://www.google.com/maps/place/Avenue+Body+Shop/data=!4m7!3m6!1s0x808f7e26a7eee5d9:0xad39189236a6e085!8m2!3d37.7679138!4d-122.4176101!16s%2Fg%2F1tfpvhdp!19sChIJ2eXupyZ-j4ARheCmNpIYOa0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,7.1,san francisco,SF Clean Car Detail,sfcardetail@gmail.com,sfcardetail@gmail.com;info@sfcleancar.com,gosom_scraper;agent_browser_crawl,+1 415-696-0074,https://sfcleancar.com,"Tower valet parking, Inc, 301 6th St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/SF+Clean+Car+Detail/data=!4m7!3m6!1s0x8085808cfb26aed3:0x9c6b3de4a684d6cf!8m2!3d37.7785136!4d-122.4051585!16s%2Fg%2F1tfcnkw5!19sChIJ064m-4yAhYARz9aEpuQ9a5w,https://www.facebook.com/sfcleancar,https://www.instagram.com/chiuy49;https://www.instagram.com/chiuy49?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,,https://www.tiktok.com/@sfcleancar,,,,,,,,,,0,,,,,,,,,,,ok,,68,4.5,2,10,https://sfcleancar.com/,https://www.google.com/maps/place/SF+Clean+Car+Detail/data=!4m7!3m6!1s0x8085808cfb26aed3:0x9c6b3de4a684d6cf!8m2!3d37.7785136!4d-122.4051585!16s%2Fg%2F1tfcnkw5!19sChIJ064m-4yAhYARz9aEpuQ9a5w?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,7.08,san francisco,VAS Motor Works Inc,,,,+1 415-818-1958,https://www.vwaudirepairsf.com,"3121 17th St, San Francisco, CA 94110, United States",https://www.google.com/maps/place/VAS+Motor+Works+Inc/data=!4m7!3m6!1s0x8085808369f5f485:0x47dd294537124cb0!8m2!3d37.7634422!4d-122.4158028!16s%2Fg%2F1ygbbg1yb!19sChIJhfT1aYOAhYARsEwSN0Up3Uc,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,229,4.9,2,10,https://www.vwaudirepairsf.com/,https://www.google.com/maps/place/VAS+Motor+Works+Inc/data=!4m7!3m6!1s0x8085808369f5f485:0x47dd294537124cb0!8m2!3d37.7634422!4d-122.4158028!16s%2Fg%2F1ygbbg1yb!19sChIJhfT1aYOAhYARsEwSN0Up3Uc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,7.03,san francisco,Torx Motorsports Inc,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;info@torxmotorsports.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 415-597-9911,http://www.torxmotorsports.com,"135 Clara St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/Torx+Motorsports+Inc/data=!4m7!3m6!1s0x8085817bd012661b:0xbcbd357e79e14956!8m2!3d37.7804012!4d-122.4009546!16s%2Fg%2F1tp2_m2d!19sChIJG2YS0HuBhYARVknheX41vbw,http://www.facebook.com/torxmotorsports;https://www.facebook.com/Torx-Motorsports-109643230540874,https://instagram.com/torxmotorsports;https://www.instagram.com/torxmotorsports/,,,,,,,,,,,,,0,,,,,,,,,,,ok,,221,5,2,10,http://www.torxmotorsports.com/,https://www.google.com/maps/place/Torx+Motorsports+Inc/data=!4m7!3m6!1s0x8085817bd012661b:0xbcbd357e79e14956!8m2!3d37.7804012!4d-122.4009546!16s%2Fg%2F1tp2_m2d!19sChIJG2YS0HuBhYARVknheX41vbw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.83,san francisco,Mobile Tire Repair Service San Francisco,,,,+1 510-833-4911,,"2020 Ocean Ave, San Francisco, CA 94127, United States",https://www.google.com/maps/place/Mobile+Tire+Repair+Service+San+Francisco/data=!4m7!3m6!1s0x45fa13526c1821eb:0xdc9110bc90f2b73a!8m2!3d37.7264279!4d-122.4648241!16s%2Fg%2F11ww6q_km2!19sChIJ6yEYbFIT-kUROrfykLwQkdw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,189,5,72,80,,https://www.google.com/maps/place/Mobile+Tire+Repair+Service+San+Francisco/data=!4m7!3m6!1s0x45fa13526c1821eb:0xdc9110bc90f2b73a!8m2!3d37.7264279!4d-122.4648241!16s%2Fg%2F11ww6q_km2!19sChIJ6yEYbFIT-kUROrfykLwQkdw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.76,san francisco,Danny's Auto Detailing,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com;460ff4620fa44cba8df530afde949785@sentry.wixpress.com;5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;danny@dannys-auto-detailing.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 415-726-4030,http://www.dannys-auto-detailing.com,"288 8th Ave, San Francisco, CA 94118, United States",https://www.google.com/maps/place/Danny%27s+Auto+Detailing/data=!4m7!3m6!1s0x808587d3bcaafd71:0x7bfe9811bfa20299!8m2!3d37.7833339!4d-122.4662952!16s%2Fg%2F11hflnqz4y!19sChIJcf2qvNOHhYARmQKivxGY_ns,https://www.facebook.com/dannys.auto.detailing.sf,https://www.instagram.com/dannys.auto.detailing_/,,,,https://www.youtube.com/channel/UCiwHX20ZKsJKGOp9SKJg4UQ,,,,,,,,,0,,,,,,,,,,,ok,,179,5,2,10,http://www.dannys-auto-detailing.com/,https://www.google.com/maps/place/Danny%27s+Auto+Detailing/data=!4m7!3m6!1s0x808587d3bcaafd71:0x7bfe9811bfa20299!8m2!3d37.7833339!4d-122.4662952!16s%2Fg%2F11hflnqz4y!19sChIJcf2qvNOHhYARmQKivxGY_ns?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.74,san francisco,Veloce Collision - Body shop - Auto Repair - PPG Certified Paint,admin@velocecollision.com,admin@velocecollision.com,agent_browser_crawl,+1 415-231-0002,https://velocecollision.com,"1465 Donner Ave, San Francisco, CA 94124, United States",https://www.google.com/maps/place/Veloce+Collision+-+Body+shop+-+Auto+Repair+-+PPG+Certified+Paint/data=!4m7!3m6!1s0x808f7fd851dd5ccd:0x21a7ddb75bae9f39!8m2!3d37.7228643!4d-122.3915556!16s%2Fg%2F11vzdkh_qy!19sChIJzVzdUdh_j4AROZ-uW7fdpyE,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,177,5,2,10,https://velocecollision.com/?utm_medium=organic&utm_source=google&utm_campaign=gbp&utm_term=%7Bkeyword%7D&utm_content=gbp,https://www.google.com/maps/place/Veloce+Collision+-+Body+shop+-+Auto+Repair+-+PPG+Certified+Paint/data=!4m7!3m6!1s0x808f7fd851dd5ccd:0x21a7ddb75bae9f39!8m2!3d37.7228643!4d-122.3915556!16s%2Fg%2F11vzdkh_qy!19sChIJzVzdUdh_j4AROZ-uW7fdpyE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.72,san francisco,Noe Valley Auto Works,,,,+1 415-641-9200,https://www.noevalleyautoworks.com,"4050 24th St, San Francisco, CA 94114, United States",https://www.google.com/maps/place/Noe+Valley+Auto+Works/data=!4m7!3m6!1s0x808f7e1256c29c65:0x2636cb44ae9926b7!8m2!3d37.7514732!4d-122.4330168!16s%2Fg%2F1v1slg5g!19sChIJZZzCVhJ-j4ARtyaZrkTLNiY,,,,,,,,,,,,,,,0,,,,,,,,,,,cloudflare_blocked,,128,4.8,3,11,https://www.noevalleyautoworks.com/,https://www.google.com/maps/place/Noe+Valley+Auto+Works/data=!4m7!3m6!1s0x808f7e1256c29c65:0x2636cb44ae9926b7!8m2!3d37.7514732!4d-122.4330168!16s%2Fg%2F1v1slg5g!19sChIJZZzCVhJ-j4ARtyaZrkTLNiY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.7,san francisco,Golden Gate Auto Body,,,,+1 415-875-9660,https://goldengateautobody.com,"625 Mariposa St, San Francisco, CA 94107, United States",https://www.google.com/maps/place/Golden+Gate+Auto+Body/data=!4m7!3m6!1s0x808f7fc878b902db:0x84bea73693c123f5!8m2!3d37.764064!4d-122.390167!16s%2Fg%2F11c1ntgqtj!19sChIJ2wK5eMh_j4AR9SPBkzanvoQ,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,171,5,2,10,https://goldengateautobody.com/,https://www.google.com/maps/place/Golden+Gate+Auto+Body/data=!4m7!3m6!1s0x808f7fc878b902db:0x84bea73693c123f5!8m2!3d37.764064!4d-122.390167!16s%2Fg%2F11c1ntgqtj!19sChIJ2wK5eMh_j4AR9SPBkzanvoQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.63,san francisco,San Fran Mobile Tire Guys,admin@sanfranmobiletireguys.com,admin@sanfranmobiletireguys.com,agent_browser_crawl,+1 415-301-3419,https://sanfranmobiletireguys.com#b,"668 Guerrero St, San Francisco, CA 94110, United States",https://www.google.com/maps/place/San+Fran+Mobile+Tire+Guys/data=!4m7!3m6!1s0x808f7f96a976c8ff:0xf15b3c7a35b352!8m2!3d37.7604479!4d-122.424004!16s%2Fg%2F11ptv6mhjm!19sChIJ_8h2qZZ_j4ARUrM1ejxb8QA,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,162,5,2,10,https://sanfranmobiletireguys.com/#b,https://www.google.com/maps/place/San+Fran+Mobile+Tire+Guys/data=!4m7!3m6!1s0x808f7f96a976c8ff:0xf15b3c7a35b352!8m2!3d37.7604479!4d-122.424004!16s%2Fg%2F11ptv6mhjm!19sChIJ_8h2qZZ_j4ARUrM1ejxb8QA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.63,san francisco,Action Auto Care,,,,+1 415-487-1210,,"2040 17th St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Action+Auto+Care/data=!4m7!3m6!1s0x808f7e330067db97:0x2c66d126f8cf088c!8m2!3d37.7648424!4d-122.4041481!16s%2Fg%2F1tk8cbq9!19sChIJl9tnADN-j4ARjAjP-CbRZiw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,162,5,62,70,,https://www.google.com/maps/place/Action+Auto+Care/data=!4m7!3m6!1s0x808f7e330067db97:0x2c66d126f8cf088c!8m2!3d37.7648424!4d-122.4041481!16s%2Fg%2F1tk8cbq9!19sChIJl9tnADN-j4ARjAjP-CbRZiw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.61,san francisco,Wow Auto Detailers,,,,,,"50 12th St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/Wow+Auto+Detailers/data=!4m7!3m6!1s0x6e6c928bb6f124e3:0x290ff31b937a9d2d!8m2!3d37.7734886!4d-122.419533!16s%2Fg%2F11txgnkfkj!19sChIJ4yTxtouSbG4RLZ16kxvzDyk,,,,,,,,,,,,,,,0,,,,,,,,,,,,,160,5,2,10,,https://www.google.com/maps/place/Wow+Auto+Detailers/data=!4m7!3m6!1s0x6e6c928bb6f124e3:0x290ff31b937a9d2d!8m2!3d37.7734886!4d-122.419533!16s%2Fg%2F11txgnkfkj!19sChIJ4yTxtouSbG4RLZ16kxvzDyk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,6.55,san francisco,Cole's Auto Detailing,colesautodetailingsf@gmail.com,colesautodetailingsf@gmail.com,agent_browser_crawl,+1 415-980-8933,https://colesautodetailing.co,"268 Pixley St, San Francisco, CA 94123, United States",https://www.google.com/maps/place/Cole%27s+Auto+Detailing/data=!4m7!3m6!1s0x258b511336c7c803:0x760be529ad53efeb!8m2!3d37.798477!4d-122.4368443!16s%2Fg%2F11w274njvs!19sChIJA8jHNhNRiyUR6-9TrSnlC3Y,,https://www.instagram.com/colesautodetailingsf/;https://www.instagram.com/motor.growth,,,https://www.tiktok.com/@colesdetailing,,,,,,,,,,0,,,,,,,,,,,ok,,152,5,2,10,https://colesautodetailing.co/,https://www.google.com/maps/place/Cole%27s+Auto+Detailing/data=!4m7!3m6!1s0x258b511336c7c803:0x760be529ad53efeb!8m2!3d37.798477!4d-122.4368443!16s%2Fg%2F11w274njvs!19sChIJA8jHNhNRiyUR6-9TrSnlC3Y?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.45,san francisco,California Detailing,sales@californiadetailing.com,sales@californiadetailing.com;info@californiadetailing.com,gosom_scraper;agent_browser_crawl,+1 415-622-8237,http://www.californiadetailing.com,"1825 Folsom St, San Francisco, CA 94103, United States",https://www.google.com/maps/place/California+Detailing/data=!4m7!3m6!1s0x80858098ae666a91:0x2f0ea5edc05f7f1b!8m2!3d37.7681395!4d-122.4152366!16s%2Fg%2F1vv2sggn!19sChIJkWpmrpiAhYARG39fwO2lDi8,https://www.facebook.com/CaliforniaDetailing,https://www.instagram.com/californiadetailing/?hl=en,,https://www.yelp.com/biz/california-detailing-san-francisco,,,,,,,,,,,0,,,,,,,,,,,ok,,141,5,2,10,http://www.californiadetailing.com/,https://www.google.com/maps/place/California+Detailing/data=!4m7!3m6!1s0x80858098ae666a91:0x2f0ea5edc05f7f1b!8m2!3d37.7681395!4d-122.4152366!16s%2Fg%2F1vv2sggn!19sChIJkWpmrpiAhYARG39fwO2lDi8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.41,san francisco,Bright Mobile Auto Detailing,brightmobile.autodetailing23@gmail.com,brightmobile.autodetailing23@gmail.com,gosom_scraper,+1 415-524-3660,https://www.brightmobileautodetailing.com,"3090 Vicente St, San Francisco, CA 94116, United States",https://www.google.com/maps/place/Bright+Mobile+Auto+Detailing/data=!4m7!3m6!1s0x808587f34aab6951:0xee48309f20389393!8m2!3d37.7384698!4d-122.499746!16s%2Fg%2F11v09jywzb!19sChIJUWmrSvOHhYARk5M4IJ8wSO4,https://www.facebook.com/people/Bright-Mobile-Auto-Detailing/100063633802955/,https://www.instagram.com/bright_mobile_auto_detailing/,,https://www.yelp.com/biz/bright-mobile-auto-detailing-daly-city,,,,,,,,,,,0,,,,,,,,,,,ok,,137,5,2,10,https://www.brightmobileautodetailing.com/,https://www.google.com/maps/place/Bright+Mobile+Auto+Detailing/data=!4m7!3m6!1s0x808587f34aab6951:0xee48309f20389393!8m2!3d37.7384698!4d-122.499746!16s%2Fg%2F11v09jywzb!19sChIJUWmrSvOHhYARk5M4IJ8wSO4?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
