tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,2.71,kyiv,Eltrino,,,,+380 96 648 6483,https://eltrino.com,"Tatarska St, 21, A, Kyiv, Ukraine, 04107",https://www.google.com/maps/place/Eltrino/data=!4m7!3m6!1s0x40d4d213e5c01bdb:0xd965fe953950629e!8m2!3d50.4667042!4d30.485764!16s%2Fg%2F11c55rxbg5!19sChIJ2xvA5RPS1EARnmJQOZX-Zdk,http://www.facebook.com/eltrinoteam,https://www.instagram.com/eltrinoteam/,https://www.linkedin.com/company/eltrino,,,,,,,,Adobe Commerce;Hyva Silver,,0,,,,,,,,,no_email_found,,8,5,0,3,https://eltrino.com/,https://www.google.com/maps/place/Eltrino/data=!4m7!3m6!1s0x40d4d213e5c01bdb:0xd965fe953950629e!8m2!3d50.4667042!4d30.485764!16s%2Fg%2F11c55rxbg5!19sChIJ2xvA5RPS1EARnmJQOZX-Zdk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.71,kyiv,ABC Digital,,,,+380 67 369 4499,https://abc-digital.com,"Mykhaila Boichuka St, 41б, Kyiv, Ukraine, 01014",https://www.google.com/maps/place/ABC+Digital/data=!4m7!3m6!1s0x40d4cf1fcc36069b:0x84dd2d8af2821490!8m2!3d50.4058302!4d30.5527749!16s%2Fg%2F11y74_3fv9!19sChIJmwY2zB_P1EARkBSC8oot3YQ,,,,,,,,,,,,,0,,,,,,,,,open_error,,8,5,0,5,https://abc-digital.com/,https://www.google.com/maps/place/ABC+Digital/data=!4m7!3m6!1s0x40d4cf1fcc36069b:0x84dd2d8af2821490!8m2!3d50.4058302!4d30.5527749!16s%2Fg%2F11y74_3fv9!19sChIJmwY2zB_P1EARkBSC8oot3YQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.71,kyiv,ClouB - B2B портал,office@cloub.com.ua,office@cloub.com.ua,gosom_scraper,+380 98 367 3737,http://cloub.com.ua,"Velyka Vasylkivska St, 143/2, Kyiv, Ukraine, 03150",https://www.google.com/maps/place/ClouB+-+B2B+%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%BB/data=!4m7!3m6!1s0x40d4cf63a4ce5987:0x4772a43725f10ea6!8m2!3d50.413029!4d30.5258811!16s%2Fg%2F11mvtr94pc!19sChIJh1nOpGPP1EARpg7xJTekckc,https://www.facebook.com/b2bClouB,,https://www.linkedin.com/in/%D0%B4%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9-%D0%BE%D0%B6%D0%B8%D0%BD%D0%B0-60635314a/,,,,,,,,,,0,,,,,,,,,ok,,8,5,0,8,http://cloub.com.ua/,https://www.google.com/maps/place/ClouB+-+B2B+%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%BB/data=!4m7!3m6!1s0x40d4cf63a4ce5987:0x4772a43725f10ea6!8m2!3d50.413029!4d30.5258811!16s%2Fg%2F11mvtr94pc!19sChIJh1nOpGPP1EARpg7xJTekckc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.71,kyiv,Clover Dynamics,mkozak@cloverdynamics.com,mkozak@cloverdynamics.com;sales@cloverdynamics.com,agent_browser_crawl;agent_browser_crawl,,https://www.cloverdynamics.com,"Heroiv UPA St, 77, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Clover+Dynamics/data=!4m7!3m6!1s0x473ae7f441aab6a1:0xd3f4431a859b43cb!8m2!3d49.8285662!4d23.9920387!16s%2Fg%2F11lt3f9bdg!19sChIJobaqQfTnOkcRy0ObhRpD9NM,,https://www.instagram.com/cloverdynamics/,https://www.linkedin.com/company/cloverdynamics/;https://www.linkedin.com/in/kozakmykola/,,,https://www.youtube.com/@machinecustomer,,,,,Fahad Al-Sabah;Jaouad Al-Khaliki;Gil Eckstein;Andreas Reinbold;Shaul Amran;Dmitriy Polskoy;Ofer Holtzman;David Eberle;Andrii Krys'kuv;David McCreary;Johannes Burgard;Stefan Percinkov;David Eberlу;CTO-led Engineering,,0,,,,,,,,,ok,,8,5,0,7,https://www.cloverdynamics.com/,https://www.google.com/maps/place/Clover+Dynamics/data=!4m7!3m6!1s0x473ae7f441aab6a1:0xd3f4431a859b43cb!8m2!3d49.8285662!4d23.9920387!16s%2Fg%2F11lt3f9bdg!19sChIJobaqQfTnOkcRy0ObhRpD9NM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.71,kyiv,Creative studio,diana.tsvyd@studio-creative.com.ua,diana.tsvyd@studio-creative.com.ua,gosom_scraper,+380 68 044 8418,https://studio-creative.com.ua,"Navrotskoho St, 1, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Creative+studio/data=!4m7!3m6!1s0x473ae800819a1055:0x6bc7eca4cce6281e!8m2!3d49.8109327!4d24.0517916!16s%2Fg%2F11g8ctxj9r!19sChIJVRCagQDoOkcRHijmzKTsx2s,https://www.facebook.com/studiocreative1,https://www.instagram.com/webstudio.creative,,,,,,,,,,,0,,,,,,,,,ok,,8,5,0,4,https://studio-creative.com.ua/,https://www.google.com/maps/place/Creative+studio/data=!4m7!3m6!1s0x473ae800819a1055:0x6bc7eca4cce6281e!8m2!3d49.8109327!4d24.0517916!16s%2Fg%2F11g8ctxj9r!19sChIJVRCagQDoOkcRHijmzKTsx2s?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.71,kyiv,Excited,careers@excited.agency,careers@excited.agency;hello@excited.agency,agent_browser_crawl;agent_browser_crawl,,https://excited.agency,"Zelena St, 151, Lviv, Lviv Oblast, Ukraine, 79035",https://www.google.com/maps/place/Excited/data=!4m7!3m6!1s0x473add935c241929:0x17071f39e4abf6b6!8m2!3d49.8095388!4d24.0615776!16s%2Fg%2F11hdr4p2jq!19sChIJKRkkXJPdOkcRtvar5DkfBxc,,https://www.instagram.com/excited.agency/,https://www.linkedin.com/company/excited/posts/?feedView=all,,,,,,,,Oleksandr Perelotov;Anastasiia Solonynka,,0,,,,,,,,,ok,,8,5,0,8,https://excited.agency/,https://www.google.com/maps/place/Excited/data=!4m7!3m6!1s0x473add935c241929:0x17071f39e4abf6b6!8m2!3d49.8095388!4d24.0615776!16s%2Fg%2F11hdr4p2jq!19sChIJKRkkXJPdOkcRtvar5DkfBxc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.71,kyiv,BotsCrew,info@botscrew.com,info@botscrew.com,agent_browser_crawl,+380 93 203 9782,http://botscrew.com,,https://www.google.com/maps/place/BotsCrew/data=!4m7!3m6!1s0x473adce2a735b52b:0x360ce7fad8746840!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11df1tg9cl!19sChIJK7U1p-LcOkcRQGh02PrnDDY,https://www.facebook.com/botsmarket;https://www.facebook.com/botsmarket/,https://www.instagram.com/bots.crew;https://www.instagram.com/bots.crew/;https://www.instagram.com/bots.crew/?hl=en,https://www.linkedin.com/company/botscrew;https://www.linkedin.com/company/botscrew/,,,,,,,,Your Trusted,,0,,,,,,,,,ok,,8,5,0,2,http://botscrew.com/,https://www.google.com/maps/place/BotsCrew/data=!4m7!3m6!1s0x473adce2a735b52b:0x360ce7fad8746840!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11df1tg9cl!19sChIJK7U1p-LcOkcRQGh02PrnDDY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.71,kyiv,BrandUP - Рекламна агенція,,,,+380 98 952 1820,https://brandup.com.ua,,https://www.google.com/maps/place/BrandUP+-+%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%BD%D0%B0+%D0%B0%D0%B3%D0%B5%D0%BD%D1%86%D1%96%D1%8F/data=!4m7!3m6!1s0x473add34f39499a5:0x55ddfe7f4d2cb053!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11fpqqvsgz!19sChIJpZmU8zTdOkcRU7AsTX_-3VU,https://www.facebook.com/brandup.com.ua,https://www.instagram.com/brandupcomua/;https://www.instagram.com/p/DUTV5WjCGig/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/p/DUVvlt3iHw9/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/p/DUkz53wiPYH/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,,,,,,,,0,,,,,,,,,no_email_found,,8,5,0,5,https://brandup.com.ua/,https://www.google.com/maps/place/BrandUP+-+%D0%A0%D0%B5%D0%BA%D0%BB%D0%B0%D0%BC%D0%BD%D0%B0+%D0%B0%D0%B3%D0%B5%D0%BD%D1%86%D1%96%D1%8F/data=!4m7!3m6!1s0x473add34f39499a5:0x55ddfe7f4d2cb053!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11fpqqvsgz!19sChIJpZmU8zTdOkcRU7AsTX_-3VU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Blender - маркетингове агентство,,,,+380 68 130 5500,https://blender.team,"Dmytra Yavornytskoho Ave, 111, Dnipro, Dnipropetrovsk Oblast, Ukraine, 49000",https://www.google.com/maps/place/Blender+-+%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE/data=!4m7!3m6!1s0x40dbdba1ce350873:0xe6aca1d92eaeb6f5!8m2!3d48.473115!4d35.0248708!16s%2Fg%2F11mgk63yd5!19sChIJcwg1zqHb20AR9bauLtmhrOY,https://www.facebook.com/angiebotsian/posts/pfbid02krvKiV8pa84gSqCnTQh5r3xLDPbAffCMTPBbZqVS3Sv7VXFKcD66aXutKtNKhL2Al;https://www.facebook.com/blenderteam.ua/;https://www.facebook.com/permalink.php?story_fbid=pfbid02Zr3LJswFcM7N9D1vsp97AaQynneMsem2KUCiqNsypQn1w8ERuRHCjP59DzwEZCwul&id=100005179907541;https://www.facebook.com/permalink.php?story_fbid=pfbid05pLhMBrKLBaHUnz6iSdrT2uSP3wRh2wgBEYj9YQfBxx3WqZYQGUgbt1VJS8P2w6Xl&id=100025092888985;https://www.facebook.com/permalink.php?story_fbid=pfbid09p5qfFQ5L6cUc1w4YFXibDqFNZnLzfaU3MdBPdK7cDN1d45EGmwNby4u4ZZasHMPl&id=100008887249107;https://www.facebook.com/permalink.php?story_fbid=pfbid0koD2ApNeSMdyfRJihMGj3aUSCQXyaKxi1B5PGy446ouxEC1tXyBZSDiK4diRTBdrl&id=100028867681117;https://www.facebook.com/poliprint.ukraine/posts/pfbid02jprYcFfsopq7CTP2c8vjo1xqmBXyrZRqYm1Sbv4RLYb6jv5Lkn5G3et5qX1HYoVZl;https://www.facebook.com/rina.medvedovsky/posts/pfbid05VfaKmRxRKvwa2EEkJaDQhxpQ2gzudPPYJjUHBxbmrvCPpfykhNN1c47zj44mXFsl;https://www.facebook.com/wakewood.wakewood/posts/pfbid02ZftH9GPK7MyUevPV78B68Wq7EBAzmKTo2WVf4eBVupnBfyqTBG6TNemWT4qjsvqXl,https://www.instagram.com/blender.team/,https://www.linkedin.com/company/blender-team/,,https://www.tiktok.com/@blender.team,https://www.youtube.com/@blender2102,,,,,,,0,,,,,,,,,no_email_found,,7,5,0,5,https://blender.team/,https://www.google.com/maps/place/Blender+-+%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%B8%D0%BD%D0%B3%D0%BE%D0%B2%D0%B5+%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D1%81%D1%82%D0%B2%D0%BE/data=!4m7!3m6!1s0x40dbdba1ce350873:0xe6aca1d92eaeb6f5!8m2!3d48.473115!4d35.0248708!16s%2Fg%2F11mgk63yd5!19sChIJcwg1zqHb20AR9bauLtmhrOY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Intersog Ukraine - Software Development Company,contact@intersog.com,contact@intersog.com,agent_browser_crawl,+380 44 361 1995,http://ukraine.intersog.com,"Beresteiskyi Ave, 31, Kyiv, Ukraine, 03055",https://www.google.com/maps/place/Intersog+Ukraine+-+Software+Development+Company/data=!4m7!3m6!1s0x40d4ce83922c776d:0xb34af86063fc26a8!8m2!3d50.4505381!4d30.468259!16s%2Fg%2F11bwgwgy5q!19sChIJbXcskoPO1EARqCb8Y2D4SrM,https://www.facebook.com/intersognorthamerica/,,https://www.linkedin.com/company/intersog,,,https://www.youtube.com/user/INTERSOG,,,,,,,0,,,,,,,,,ok,,7,4.9,0,1,http://ukraine.intersog.com/,https://www.google.com/maps/place/Intersog+Ukraine+-+Software+Development+Company/data=!4m7!3m6!1s0x40d4ce83922c776d:0xb34af86063fc26a8!8m2!3d50.4505381!4d30.468259!16s%2Fg%2F11bwgwgy5q!19sChIJbXcskoPO1EARqCb8Y2D4SrM?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Yevizytka,admin@evizitka.cc,admin@evizitka.cc,agent_browser_crawl,+380 68 611 7211,https://evizitka.cc,"Akademika Palladina Ave, 18/30, Kyiv, Ukraine, 03142",https://www.google.com/maps/place/Yevizytka/data=!4m7!3m6!1s0x40d4cd5ca1c9fcf3:0x1d00f586c4de766b!8m2!3d50.4597883!4d30.3575182!16s%2Fg%2F11yj632w4k!19sChIJ8_zJoVzN1EARa3bexIb1AB0,https://facebook.com/;https://www.facebook.com/eVizitka.cc,https://www.instagram.com/eVizitka.cc,https://www.linkedin.com/company/evizitka/?viewAsMember=true,,,https://www.youtube.com/;https://www.youtube.com/@evizitka,,,,,,,0,,,,,,,,,ok,,7,4.9,0,4,https://evizitka.cc/,https://www.google.com/maps/place/Yevizytka/data=!4m7!3m6!1s0x40d4cd5ca1c9fcf3:0x1d00f586c4de766b!8m2!3d50.4597883!4d30.3575182!16s%2Fg%2F11yj632w4k!19sChIJ8_zJoVzN1EARa3bexIb1AB0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,UkrInSofT,account@ukrinsoft.com,account@ukrinsoft.com,gosom_scraper,+380 67 929 3067,https://ukrinsoft.com,"Heroiv UPA St, 71, Lviv, Lviv Oblast, Ukraine, 79028",https://www.google.com/maps/place/UkrInSofT/data=!4m7!3m6!1s0x473ae794cfc8e1c9:0x1764c49cfb2ccf17!8m2!3d49.8301081!4d23.9954615!16s%2Fg%2F11bzrhtlwx!19sChIJyeHIz5TnOkcRF88s-5zEZBc,https://www.facebook.com/UkrInSofT,,https://www.linkedin.com/company/ukrinsoft,,,,,,,,,,0,,,,,,,,,ok,,7,5,0,2,https://ukrinsoft.com/,https://www.google.com/maps/place/UkrInSofT/data=!4m7!3m6!1s0x473ae794cfc8e1c9:0x1764c49cfb2ccf17!8m2!3d49.8301081!4d23.9954615!16s%2Fg%2F11bzrhtlwx!19sChIJyeHIz5TnOkcRF88s-5zEZBc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Forbytes,contact@forbytes.com,contact@forbytes.com,gosom_scraper,+380 73 353 5939,https://forbytes.com,"Kulparkivska St, 59, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Forbytes/data=!4m7!3m6!1s0x473ae728c300e319:0xd5bcbccaf3746a8f!8m2!3d49.8273766!4d23.9902062!16s%2Fg%2F11g0g8x48d!19sChIJGeMAwyjnOkcRj2p088q8vNU,https://www.facebook.com/ForbytesSoftwareDevelopment,https://www.instagram.com/forbytes/,https://www.linkedin.com/company/forbytes,,,,,,,,Taras Demkovych;Valentin Berg;Niklas Hammar;Thomas Andersson,,0,,,,,,,,,ok,,7,5,0,0,https://forbytes.com/,https://www.google.com/maps/place/Forbytes/data=!4m7!3m6!1s0x473ae728c300e319:0xd5bcbccaf3746a8f!8m2!3d49.8273766!4d23.9902062!16s%2Fg%2F11g0g8x48d!19sChIJGeMAwyjnOkcRj2p088q8vNU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,S-PRO - Software Development Company,hi@s-pro.io,hi@s-pro.io,gosom_scraper,+41 76 238 21 39,https://s-pro.io,"Heroiv UPA St, 7, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/S-PRO+-+Software+Development+Company/data=!4m7!3m6!1s0x40dc67983e72f7cf:0x8101bf2692b18945!8m2!3d49.8348917!4d24.004662!16s%2Fg%2F11ghfd6f2t!19sChIJz_dyPphn3EARRYmxkia_AYE,https://www.facebook.com/sprocompany,https://www.instagram.com/sprocompany/,https://www.linkedin.com/company/s-pro/,,,https://www.youtube.com/@SPROcompany;https://www.youtube.com/watch?v=6NlTJKMJAsY;https://www.youtube.com/watch?v=CARRWums8PA;https://www.youtube.com/watch?v=ElZGdurenT4;https://www.youtube.com/watch?v=Q21VWTvr9mE;https://www.youtube.com/watch?v=X0WsqEw9QAs,,,,,,,0,,,,,,,,,ok,,7,5,0,2,https://s-pro.io/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,https://www.google.com/maps/place/S-PRO+-+Software+Development+Company/data=!4m7!3m6!1s0x40dc67983e72f7cf:0x8101bf2692b18945!8m2!3d49.8348917!4d24.004662!16s%2Fg%2F11ghfd6f2t!19sChIJz_dyPphn3EARRYmxkia_AYE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.54,kyiv,YozmaTech,,,,+972 54-254-9446,,"Kulparkivska St, 59, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/YozmaTech/data=!4m7!3m6!1s0x473ae7d3a3882f2b:0xd210fa076a7d7cf8!8m2!3d49.8269687!4d23.9902782!16s%2Fg%2F11qjl116pm!19sChIJKy-Io9PnOkcR-Hx9agf6ENI,,,,,,,,,,,,,0,,,,,,,,,,,7,5,0,7,,https://www.google.com/maps/place/YozmaTech/data=!4m7!3m6!1s0x473ae7d3a3882f2b:0xd210fa076a7d7cf8!8m2!3d49.8269687!4d23.9902782!16s%2Fg%2F11qjl116pm!19sChIJKy-Io9PnOkcR-Hx9agf6ENI?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,2.54,kyiv,ArtfulBits,info@artfulbits.de,info@artfulbits.de;office@artfulbits.com,agent_browser_crawl;agent_browser_crawl,+380 322 420 786,http://www.artfulbits.com,"Rodyny Krushel'nyts'kykh St, 5a, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/ArtfulBits/data=!4m7!3m6!1s0x473ae8016594858b:0xe7fd5e8e6d69aa7c!8m2!3d49.8274564!4d24.049592!16s%2Fg%2F1tnbjxnv!19sChIJi4WUZQHoOkcRfKppbY5e_ec,https://www.facebook.com/ArtfulBits/,,https://www.linkedin.com/company/artfulbits/,,,,,,,,,,0,,,,,,,,,ok,,7,5,0,3,http://www.artfulbits.com/,https://www.google.com/maps/place/ArtfulBits/data=!4m7!3m6!1s0x473ae8016594858b:0xe7fd5e8e6d69aa7c!8m2!3d49.8274564!4d24.049592!16s%2Fg%2F1tnbjxnv!19sChIJi4WUZQHoOkcRfKppbY5e_ec?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,metro_mismatch
D,2.54,kyiv,The Vate | Веб-агенція | Розробка та Створення Сайтів під ключ | Веб дизайн та Просування сайтів,thevate.agency@gmail.com,thevate.agency@gmail.com,agent_browser_crawl,+380 63 340 0101,https://thevate-agency.com,,https://www.google.com/maps/place/The+Vate+%7C+%D0%92%D0%B5%D0%B1-%D0%B0%D0%B3%D0%B5%D0%BD%D1%86%D1%96%D1%8F+%7C+%D0%A0%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0+%D1%82%D0%B0+%D0%A1%D1%82%D0%B2%D0%BE%D1%80%D0%B5%D0%BD%D0%BD%D1%8F+%D0%A1%D0%B0%D0%B9%D1%82%D1%96%D0%B2+%D0%BF%D1%96%D0%B4+%D0%BA%D0%BB%D1%8E%D1%87+%7C+%D0%92%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D1%82%D0%B0+%D0%9F%D1%80%D0%BE%D1%81%D1%83%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F+%D1%81%D0%B0%D0%B9%D1%82%D1%96%D0%B2/data=!4m7!3m6!1s0xa862d07275c80fff:0xd3733c7b756c586!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11wx2zw7vq!19sChIJ_w_IdXLQYqgRhsVWt8czNw0,,https://instagram.com/thevate_agency;https://www.instagram.com/p/DIL60kFNggw/?utm_source=ig_web_copy_link&igsh=MXY3eGloenk2M3Z6NQ==;https://www.instagram.com/p/DILyJzFtX_g/?utm_source=ig_web_copy_link&igsh=MWczYjN3Yzg5azIwcw==;https://www.instagram.com/p/DK_vbrKtDKd/?utm_source=ig_web_copy_link&igsh=MXd5bWQzcmZkN3BpZA==;https://www.instagram.com/p/DLzr1h-t52j/?utm_source=ig_web_copy_link&igsh=dmpzdmJ6NGJmd2gw;https://www.instagram.com/p/DLztIv4tgUE/?utm_source=ig_web_copy_link&igsh=YWE5bmNpemo1eHM2;https://www.instagram.com/p/DNqCtuxo0Fp/?utm_source=ig_web_copy_link&igsh=a245YnVuMms3ZTV5;https://www.instagram.com/p/DNqDlpOo8Oi/?utm_source=ig_web_copy_link&igsh=MXdmcDN4b2Vvbzg1bg==;https://www.instagram.com/p/DQEnS5ciIeu/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/p/DWot5MGCBSL/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;https://www.instagram.com/thevate_agency/,,,,,,,,,,,0,,,,,,,,,ok,,7,5,0,7,https://thevate-agency.com/,https://www.google.com/maps/place/The+Vate+%7C+%D0%92%D0%B5%D0%B1-%D0%B0%D0%B3%D0%B5%D0%BD%D1%86%D1%96%D1%8F+%7C+%D0%A0%D0%BE%D0%B7%D1%80%D0%BE%D0%B1%D0%BA%D0%B0+%D1%82%D0%B0+%D0%A1%D1%82%D0%B2%D0%BE%D1%80%D0%B5%D0%BD%D0%BD%D1%8F+%D0%A1%D0%B0%D0%B9%D1%82%D1%96%D0%B2+%D0%BF%D1%96%D0%B4+%D0%BA%D0%BB%D1%8E%D1%87+%7C+%D0%92%D0%B5%D0%B1+%D0%B4%D0%B8%D0%B7%D0%B0%D0%B9%D0%BD+%D1%82%D0%B0+%D0%9F%D1%80%D0%BE%D1%81%D1%83%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F+%D1%81%D0%B0%D0%B9%D1%82%D1%96%D0%B2/data=!4m7!3m6!1s0xa862d07275c80fff:0xd3733c7b756c586!8m2!3d48.7673154!4d31.1824374!16s%2Fg%2F11wx2zw7vq!19sChIJ_w_IdXLQYqgRhsVWt8czNw0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Benamix,contact@benamix.family,contact@benamix.family;corp.hr@benamix.family,agent_browser_crawl;agent_browser_crawl,+380 50 927 8660,https://benamix.com,"Bohdana Khmel'nyts'koho St, 11-15, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Benamix/data=!4m7!3m6!1s0x473add07ed26846f:0xb85d50bc98977004!8m2!3d49.8460837!4d24.028888!16s%2Fg%2F11btvl84tz!19sChIJb4Qm7QfdOkcRBHCXmLxQXbg,https://www.facebook.com/benamixfamily;https://www.facebook.com/benamixfamily/,,https://www.linkedin.com/company/benamixstudio/about,,,,,,,,,,0,,,,,,,,,ok,,7,5,0,5,https://benamix.com/,https://www.google.com/maps/place/Benamix/data=!4m7!3m6!1s0x473add07ed26846f:0xb85d50bc98977004!8m2!3d49.8460837!4d24.028888!16s%2Fg%2F11btvl84tz!19sChIJb4Qm7QfdOkcRBHCXmLxQXbg?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,European Virtual Assistant Agency,info@VAfromEurope.com,info@VAfromEurope.com;info@vafromeurope.com,gosom_scraper,+380 93 252 2153,http://vafromeurope.com,"Korpus 5A, Heroiv UPA St, 73, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/European+Virtual+Assistant+Agency/data=!4m7!3m6!1s0x473ae77faace9fcb:0xf57b3843c9fc36eb!8m2!3d49.8288002!4d23.9947855!16s%2Fg%2F11c2qjy0wq!19sChIJy5_Oqn_nOkcR6zb8yUM4e_U,https://www.facebook.com/share/1CQ6v3wks3/?mibextid=wwXIfr,https://www.instagram.com/vafromeurope?igsh=OWdkb3BkNXNkZTly,https://www.linkedin.com/company/eevaa,,,https://www.youtube.com/channel/UCDxbz488oUbsK4btaxZNRCw,,,,,Microsoft Gold,,0,,,,,,,,,ok,,7,5,0,3,http://vafromeurope.com/,https://www.google.com/maps/place/European+Virtual+Assistant+Agency/data=!4m7!3m6!1s0x473ae77faace9fcb:0xf57b3843c9fc36eb!8m2!3d49.8288002!4d23.9947855!16s%2Fg%2F11c2qjy0wq!19sChIJy5_Oqn_nOkcR6zb8yUM4e_U?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,2.54,kyiv,Grost,,,,+380 68 359 5263,,"Akademika Lazarenka St, 2, Lviv, Lviv Oblast, Ukraine, 79000",https://www.google.com/maps/place/Grost/data=!4m7!3m6!1s0x473ae792a53f679d:0xfa9886603e4a43b7!8m2!3d49.814431!4d24.019386!16s%2Fg%2F11g6jp_xrh!19sChIJnWc_pZLnOkcRt0NKPmCGmPo,,,,,,,,,,,,,0,,,,,,,,,,,7,5,0,2,,https://www.google.com/maps/place/Grost/data=!4m7!3m6!1s0x473ae792a53f679d:0xfa9886603e4a43b7!8m2!3d49.814431!4d24.019386!16s%2Fg%2F11g6jp_xrh!19sChIJnWc_pZLnOkcRt0NKPmCGmPo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
