tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
B,57.89,7.89,50.0,,phone;email:E4,0,tampa,Grease monkey mobile auto repair,bryanh.hivelocity@gmail.com,bryanh.hivelocity@gmail.com,agent_browser_crawl,+1 813-900-8763,,https://www.facebook.com/greasemedic813?mibextid=eBUYbo,"Balm Riverview Rd, Riverview, FL 33579, United States",https://www.google.com/maps/place/Grease+monkey+mobile+auto+repair/data=!4m7!3m6!1s0x88c2d5dc7576e22f:0x1af5a370ac6631b9!8m2!3d27.7991466!4d-82.2866449!16s%2Fg%2F11rdd82bhw!19sChIJL-J2ddzVwogRuTFmrHCj9Ro,https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.linkedin.com%2Fin%2Fbryan-harris-95055b26&h=AUBPTsAuHHuR1rCNCLn5oCwjypRz_QKb6hQcaaJlTW4RQQsth227pyFupCqaSztURM__H-qSeWaMIW8NIz3gNuxbGvrTTTaZ4pFKhfHykEIvmPV1TehAuDWc1Dx1Syq0d0Yf93oCvqVSdKn1PGjPLHP_83gSKg;https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.linkedin.com%2Fin%2Fbryan-harris-95055b26&h=AUDaysGMxL1Bf1BwyYLRfiW1anFsmWc4a3jtbzKIporTOK9ixPTChRhRVFuPFWsLHdTJBPJeP_QRWdJqw75AZuFrr_aw5zWsR8RkQGPa5cOwjGPWXF8XuNIsfcEfybBdVgQ43AXpelAQMkxtSTP2-9RMZELf9g;https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2Fbryanv.harris&h=AUAfef2e_NcN3uYPFUdtEVPFareMxV4rYOf64ZV10yYROVmBeUaIm9fSY8283_TqTbwRjYMtY2iYO-2S3Tng7bps1Qmcqftul7zcj2vtPJgaNSPnFmagSyikZZjcmKFtwrHE7WpqfBCTioLuobe5V5f9Eqm9;https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2Fbryanv.harris&h=AUBWoAzMeMsGm9K5Li7u_aw4N34xm5Y-GPlxIB2F7hFQHTNH4cvJTN-UrH9n8Ol7HD9noAFwLcOnspMRauPlM-DT6XPu9T0eLMd1_ro1HDDkRvSu9fc1LkxYyR8jXViGliMa6PTkPXmM3bIHryVvQVBPfBS36A;https://www.facebook.com/GuaranteedComfortSystems;https://www.facebook.com/GuaranteedComfortSystems/;https://www.facebook.com/GuaranteedComfortSystems/about;https://www.facebook.com/GuaranteedComfortSystems/about_contact_and_basic_info;https://www.facebook.com/GuaranteedComfortSystems/about_details;https://www.facebook.com/GuaranteedComfortSystems/about_profile_transparency;https://www.facebook.com/GuaranteedComfortSystems/followers/;https://www.facebook.com/GuaranteedComfortSystems/following/;https://www.facebook.com/GuaranteedComfortSystems/photos;https://www.facebook.com/GuaranteedComfortSystems/posts/pfbid0sdveQF5KekuKtWsJWsuBdZsHecT6FDGHK5eyirp1VVKDX1qj1t6ueAdyBoyn6LK9l?__cft__[0]=AZYFRAGMF0Dj8mAMyzIGpc9k0QgHLEG3X_mmjAzrT6XEAOcozSz9VptgEOJIIAeTc4Jxftnko--N-optZQPU01i5B5HgyodZIGqdoIez5AJ2lAq6j18V-yzXoQ4B1kp2f4e6f9YadfGMossFmER44hCo_-jpvBBnecXXHD8zWBrqdwNbPbDFWy0h1zsz9PO8EHo&__tn__=%2CO%2CP-R;https://www.facebook.com/GuaranteedComfortSystems/reels_tab;https://www.facebook.com/GuaranteedComfortSystems/reviews;https://www.facebook.com/GuaranteedComfortSystems?__cft__[0]=AZYFRAGMF0Dj8mAMyzIGpc9k0QgHLEG3X_mmjAzrT6XEAOcozSz9VptgEOJIIAeTc4Jxftnko--N-optZQPU01i5B5HgyodZIGqdoIez5AJ2lAq6j18V-yzXoQ4B1kp2f4e6f9YadfGMossFmER44hCo_-jpvBBnecXXHD8zWBrqdwNbPbDFWy0h1zsz9PO8EHo&__tn__=%3C%3C%2CP-R;https://www.facebook.com/GuaranteedComfortSystems?__cft__[0]=AZYFRAGMF0Dj8mAMyzIGpc9k0QgHLEG3X_mmjAzrT6XEAOcozSz9VptgEOJIIAeTc4Jxftnko--N-optZQPU01i5B5HgyodZIGqdoIez5AJ2lAq6j18V-yzXoQ4B1kp2f4e6f9YadfGMossFmER44hCo_-jpvBBnecXXHD8zWBrqdwNbPbDFWy0h1zsz9PO8EHo&__tn__=-UC%2CP-R;https://www.facebook.com/business/;https://www.facebook.com/help/568137493302217;https://www.facebook.com/photo/?fbid=1096591559280980&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1096874449252691&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1096874452586024&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1125506359722833&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1150624807210988&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1150634280543374&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1150634283876707&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1156623336611135&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=1213168560956612&set=a.394351389505004&__cft__[0]=AZYFRAGMF0Dj8mAMyzIGpc9k0QgHLEG3X_mmjAzrT6XEAOcozSz9VptgEOJIIAeTc4Jxftnko--N-optZQPU01i5B5HgyodZIGqdoIez5AJ2lAq6j18V-yzXoQ4B1kp2f4e6f9YadfGMossFmER44hCo_-jpvBBnecXXHD8zWBrqdwNbPbDFWy0h1zsz9PO8EHo&__tn__=EH-R;https://www.facebook.com/photo/?fbid=1213168560956612&set=pb.100067904388727.-2207520000;https://www.facebook.com/photo/?fbid=719121767027963&set=a.394351412838335&__tn__=%3C;https://www.facebook.com/photo/?fbid=719129043693902&set=a.394351392838337;https://www.facebook.com/policies/cookies/;https://www.facebook.com/policies?ref=pf;https://www.facebook.com/privacy/policy/?entry_point=comet_dropdown;https://www.facebook.com/recover/initiate?ars=royal_blue_bar;https://www.facebook.com/reel/1112833793301782/?s=fb_shorts_profile&stack_idx=0;https://www.facebook.com/reel/1181880609654803/?s=fb_shorts_profile&stack_idx=0;https://www.facebook.com/reel/706399881573299/?s=fb_shorts_profile&stack_idx=0;https://www.facebook.com/reel/745216937345551/?s=fb_shorts_profile&stack_idx=0;https://www.facebook.com/reel/930693335273154/?s=fb_shorts_profile&stack_idx=0,,,,,,,,,,,,,frontline_communication,1,"I looked these guys up on Google and they have a five star review. However, when I called this morning, the man who answered the phone was very unfriendly and had the personality of cardboard. He was very curt and I asked him if there was another mechanic available and he said it was only him. I hung up. All my Spidey senses were telling me that I should stay away from this business!",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,31,4.9,21,28,,https://www.google.com/maps/place/Grease+monkey+mobile+auto+repair/data=!4m7!3m6!1s0x88c2d5dc7576e22f:0x1af5a370ac6631b9!8m2!3d27.7991466!4d-82.2866449!16s%2Fg%2F11rdd82bhw!19sChIJL-J2ddzVwogRuTFmrHCj9Ro?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_facebook.com_17x,FALSE,,0,FALSE,FALSE,,25.0,25.0,E4,person_freemail,bryanh.hivelocity@gmail.com,both
B,57.79,13.79,44.0,,phone;email:E2,0,tampa,Velocity Air Conditioning,info@velocityairconditioning.com,info@velocityairconditioning.com;service@velocityairconditioning.com,agent_browser_crawl;agent_browser_crawl,+1 727-337-7716,,https://velocityairconditioning.com,"13130 56th Ct N #604, Clearwater, FL 33760, United States",https://www.google.com/maps/place/Velocity+Air+Conditioning/data=!4m7!3m6!1s0x88c2e5a3bc95f7ad:0x3cf55770f47282ac!8m2!3d27.8907394!4d-82.7091217!16s%2Fg%2F11bwwn8pxt!19sChIJrfeVvKPlwogRrIJy9HBX9Tw,,,,,,,,,,,,,,frontline_communication,1,Had an issue with my thermostat turning off everytime the air turned on. Velocity came out 3 times without fixing the issue. Finally after being treated rudely on the phone by the office staff they sent me Matt. Matt showed up on time with …,,,,0,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,2825,4.6,12,20,https://velocityairconditioning.com/,https://www.google.com/maps/place/Velocity+Air+Conditioning/data=!4m7!3m6!1s0x88c2e5a3bc95f7ad:0x3cf55770f47282ac!8m2!3d27.8907394!4d-82.7091217!16s%2Fg%2F11bwwn8pxt!19sChIJrfeVvKPlwogRrIJy9HBX9Tw?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_velocityairconditioning.com_4x,FALSE,,0,FALSE,FALSE,,25.0,19.0,E2,role_site,info@velocityairconditioning.com,both
B,57.69,14.69,43.0,,phone;email:E2,0,tampa,Expedited Heat & Air,office@expeditedheatandair.com,office@expeditedheatandair.com,agent_browser_crawl,+1 813-937-5272,,https://expeditedheatandair.com,"3611 E 10th Ave B, Tampa, FL 33605, United States",https://www.google.com/maps/place/Expedited+Heat+%26+Air/data=!4m7!3m6!1s0x88c2c5e0b92c3c95:0x32388684b9bce85e!8m2!3d27.9617736!4d-82.4187347!16s%2Fg%2F11w2cz8xt0!19sChIJlTwsueDFwogRXui8uYSGODI,https://www.facebook.com/115395388297695/reviews;https://www.facebook.com/ExpeditedHeatandAir,,https://www.linkedin.com/company/expedited-heat-and-air-inc,,,https://www.youtube.com/@ExpeditedHeatAndAir/featured,,,,,,,,followup_dropped,2,"The way this company operates raises serious concerns about oversight, professionalism, and compliance with basic licensing and consumer-protection standards. Any properly licensed and regulated HVAC company would understand the seriousness of possible mold exposure and would not behave this way.

I contacted them for a serious health concern, possible mold in my A/C vents and it’s obvious this company does not take mold, safety, or customers seriously.

I received a text at 8:52 a.m. stating that Joshua Davis was en route (Tuesday 12/30). He later received the lockbox code directly from my realtor, acknowledged it, and said he would come another day(Friday 01/02). That day never happened. No follow-up. No call. No explanation. Just complete silence.

I spent the entire day calling the office, repeatedly, and was brushed off with empty responses like “I’ll text him” or “I’ll take a message.” No urgency. No accountability. No professionalism despite  involving a potential health hazard.

This was my first and last interaction with this company. I will be documenting this experience, encouraging others to verify licensing, and escalating complaints to the appropriate regulatory agencies. If you value your time, your health, or dealing with a company that actually follows professional standards, stay far away.","If you’re looking for a technician who can turn a $350 part into a $3,000 fairy tale, congratulations — you’ve found the right company.

The guy who came to my house confidently told me the fan motor might be impossible to find and that replacing it would run me “around three grand.” Wow. Inspiring creativity.

Funny enough, I found the exact same motor in under 10 minutes for $350. No treasure map, no magic spell. Just basic internet skills.

Instead of offering an honest solution, he tried to upsell me into replacing my entire unit, as if I wouldn’t double-check anything. The whole performance felt less like AC repair and more like a masterclass in unnecessary upselling.

If you enjoy being treated like you don’t know how to Google, you’ll love them. If not — do yourself a favor and look elsewhere.

By the way, after 2 weeks, I am still waiting for the actual quote",,,1,1,AssistantDial Call Summaries + Auto Contact Creation,assistantdial.ai,followup_dropped;frontline_communication,,ok,,119,4.8,5,10,https://expeditedheatandair.com/,https://www.google.com/maps/place/Expedited+Heat+%26+Air/data=!4m7!3m6!1s0x88c2c5e0b92c3c95:0x32388684b9bce85e!8m2!3d27.9617736!4d-82.4187347!16s%2Fg%2F11w2cz8xt0!19sChIJlTwsueDFwogRXui8uYSGODI?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_expeditedheatandair.com_2x,FALSE,,0,FALSE,FALSE,,25.0,18.0,E2,role_site,office@expeditedheatandair.com,both
B,57.53,9.53,48.0,,phone;email:E3,0,tampa,Gulf Coast Appliance Repair,gulfcoastappliances@gmail.com,gulfcoastappliances@gmail.com,agent_browser_crawl,+1 727-205-8760,,https://gulfcoastappliances.com,"34125 US-19 Unit 200, Palm Harbor, FL 34684, United States",https://www.google.com/maps/place/Gulf+Coast+Appliance+Repair/data=!4m7!3m6!1s0x88c2f04a7b4e478b:0x35ac5f1ab1f81300!8m2!3d28.0822001!4d-82.7381135!16s%2Fg%2F1z449yql5!19sChIJi0dOe0rwwogRABP4sRpfrDU,https://www.facebook.com/1773047746242931/reviews;https://www.facebook.com/gulfcoastappliancerepair,,,,,,,,,,,,,frontline_communication,1,Technician tried to tell us we needed a new board which  we had already replaced last year. After going back and forth with him for quite a while and finally listened and tested the top element like we said was broken. Surprise it was the …,,,,0,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,frontline_communication,,ok,,103,4.8,42,50,https://gulfcoastappliances.com/?utm_campaign=GMB_PalmHarbor,https://www.google.com/maps/place/Gulf+Coast+Appliance+Repair/data=!4m7!3m6!1s0x88c2f04a7b4e478b:0x35ac5f1ab1f81300!8m2!3d28.0822001!4d-82.7381135!16s%2Fg%2F1z449yql5!19sChIJi0dOe0rwwogRABP4sRpfrDU?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_gulfcoastappliances.com_2x,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,gulfcoastappliances@gmail.com,both
B,57.45,8.45,49.0,,phone;email:E3,0,tampa,Del-Air Heating & Air Conditioning,fsaghir@delair.com,fsaghir@delair.com;rrogers@delair.com;sramthun@delair.com;wsellers@delair.com,agent_browser_crawl;agent_browser_crawl;agent_browser_crawl;agent_browser_crawl,+1 941-749-6000,,https://www.delair.com/sarasota,"6216 28th St E Suite 1, Bradenton, FL 34203, United States",https://www.google.com/maps/place/Del-Air+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x88c33d8f6f4b5a5f:0xb048afcb8976d759!8m2!3d27.429749!4d-82.529733!16s%2Fg%2F1tnjkc1c!19sChIJX1pLb489w4gRWdd2icuvSLA,https://www.facebook.com/DelAirFlorida,https://www.instagram.com/delairflorida/,https://www.linkedin.com/company/del-air-heating-air-conditioning-plumbing-electrical/,,,https://www.youtube.com/@del-airheatingacplumbingel,,,,,,,,,0,,,,,,,,,,,ok,,1296,4.7,2,10,https://www.delair.com/sarasota/,https://www.google.com/maps/place/Del-Air+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x88c33d8f6f4b5a5f:0xb048afcb8976d759!8m2!3d27.429749!4d-82.529733!16s%2Fg%2F1tnjkc1c!19sChIJX1pLb489w4gRWdd2icuvSLA?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,25.0,24.0,E3,named_mailbox_site,fsaghir@delair.com,both
B,57.03,9.03,48.0,,phone;email:E3,0,tampa,LORDART AC LLC,lordartacllc@gmail.com,lordartacllc@gmail.com,agent_browser_crawl,+1 813-600-9680,,https://www.lordartacllc.com,,https://www.google.com/maps/place/LORDART+AC+LLC/data=!4m7!3m6!1s0x55d219e26ce4983:0xa0a5a759edc7ddda!8m2!3d28.132729!4d-82.4814605!16s%2Fg%2F11vyz_cfhm!19sChIJg0nOJp4hXQUR2t3H7VmnpaA,https://www.facebook.com/profile.php?id=61558436123680&mibextid=ZbWKwL,https://www.instagram.com/lordart_ac?igsh=MTNxbXNnbDhnejFlZg==,,,,,,,,,,,,calls_unanswered,1,Never answer the phone.,,,,3,,AssistantDial 24/7 AI Receptionist — every call answered,assistantdial.ai,calls_unanswered,,ok,,3,4.3,1,3,https://www.lordartacllc.com/,https://www.google.com/maps/place/LORDART+AC+LLC/data=!4m7!3m6!1s0x55d219e26ce4983:0xa0a5a759edc7ddda!8m2!3d28.132729!4d-82.4814605!16s%2Fg%2F11vyz_cfhm!19sChIJg0nOJp4hXQUR2t3H7VmnpaA?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_lordartacllc.com_2x,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,business_named_freemail,lordartacllc@gmail.com,both
B,56.97,12.97,44.0,John Doe,phone;named_decision_maker;email:E2,1,tampa,AirBall air duct & dryer vent cleaning,gsmarketingroup@gmail.com,gsmarketingroup@gmail.com;info@dependableairductdryerventcleaning.com,agent_browser_crawl;agent_browser_crawl,+1 813-378-3602,,https://dependableairductdryerventcleaning.com/locations/top-rated-air-duct-cleaning-services-sun-city-center-fl,"129 S Pebble Beach Blvd, Sun City Center, FL 33573, United States",https://www.google.com/maps/place/AirBall+air+duct+%26+dryer+vent+cleaning/data=!4m7!3m6!1s0x88c329e56cf8a895:0x9fca9958d196bcc1!8m2!3d27.7107608!4d-82.3526809!16s%2Fg%2F11w3dydt5r!19sChIJlaj4bOUpw4gRwbyW0ViZyp8,https://www.facebook.com/airductdryerventfl/,,https://www.linkedin.com/company/dependable-air-duct-dryer-vent-cleaning-tampa-fl,https://www.yelp.com/biz/dependable-air-duct-and-dryer-vent-cleaning-tampa-fl-tampa,,https://www.youtube.com/@airductdryerventfl,,,,,John Doe,John Doe,https://www.linkedin.com/company/dependable-air-duct-dryer-vent-cleaning-tampa-fl,frontline_communication,3,"If I could give this company a negative review. I would. Mike the technician came and quoted me $1000 for mold cleaning air duct work and dryer cleaning. Mike sprayed unknown chemicals in my a/c units, he just said it would kill the mold. I was told he had to leave to get a longer ladder to clean the dryer vents on the roof and he NEVER returned. My a/c units was turned off by Mike. The receptionist refused to give there exact office location because it did not exist and she repeatedly hung up on me and would not answer calls from my cell phone number. I would call on other phones and she would pick up quick. A POLICE REPORT HAS BEEN FILED AND LAWYERS WILL BE INVOLVED. I have there  technicians pictures taken since I have cameras all over my house. DO NOT USE THISE COMPANY AT ALL COST. I'M BRINGING THIS TO THE ATTENTION OF EVERYONE SO IT DOES NOT HAPPEN TO YOU. All they had to do was refund me my money for no services that were paid for were done.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;delivery_quality;frontline_communication,,ok,,33,4.9,26,33,https://dependableairductdryerventcleaning.com/locations/top-rated-air-duct-cleaning-services-sun-city-center-fl/,https://www.google.com/maps/place/AirBall+air+duct+%26+dryer+vent+cleaning/data=!4m7!3m6!1s0x88c329e56cf8a895:0x9fca9958d196bcc1!8m2!3d27.7107608!4d-82.3526809!16s%2Fg%2F11w3dydt5r!19sChIJlaj4bOUpw4gRwbyW0ViZyp8?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_dependableairductdryerventcleaning.com_3x,FALSE,,0,FALSE,FALSE,,26.0,18.0,E2,role_site,info@dependableairductdryerventcleaning.com,both
B,56.87,13.87,43.0,,phone;email:E2,0,tampa,Eskimo Bros A/C & Heating,info@eskimo-bros.com,info@eskimo-bros.com,agent_browser_crawl,+1 813-331-1427,,https://eskimo-bros.com,"333 N Falkenburg Rd Ste A125, Tampa, FL 33619, United States",https://www.google.com/maps/place/Eskimo+Bros+A%2FC+%26+Heating/data=!4m7!3m6!1s0x88c2cdbc144f47c7:0xe2a7693d64ee267!8m2!3d27.9548719!4d-82.333103!16s%2Fg%2F11gy75qwdh!19sChIJx0dPFLzNwogRZ-JO1pN2Kg4,http://www.facebook.com/share.php?u={share_url};https://www.facebook.com/people/Eskimo-Bros-AC-Heating/61578099254717/,https://www.instagram.com/eskimo_bros_ac/#,https://www.linkedin.com/shareArticle?mini=true&url={share_url},,,,,,,,,,,frontline_communication,2,"Eskimo brothers ac company deserves attention. The way I was treated, I hope whoever customer reads this review will be alerted. I had ac almost for 5 years, the warranty didn’t expire yet. I was told the day we installed the ac, “it comes with a 10 year warranty covering parts just pay for labor” I was told, and saw it in writing on paperwork as well, it said 10 years. Recently when my ac had an issue, I was told by management that they granted only 5 years. That’s a huge misunderstanding, so basically to get a contract they have to lie to the customer, brainwash them so they can get their business. So when my ac had an issue, they offered service pay for both parts and labor, very shocking finding out that they didn’t follow the agreement. So they refused, as originally I was told pay for labor only. I have to pay for parts as well to be able to fix my ac, by the way it hasn’t been 5 years yet based on my contract. So even here they lied and tried to get away with it, it even says on the contract. Since I had this ac, I had SO problems since the day they installed it. Unbelievable. It sounds like I got ac on clearance refurbished instead of a brand new one. So now they offer me to fix the issue, I have to pay way more than $2,000 which is again, they charge me for parts and labor. Obviously everyone understands working on ac for one hour should not get paid around $2,000 for the ac service, way overcharged. Come on, my hospital bill having a baby was way less? Attorneys and brain surgeons do not even get paid over $2,000 per hour. So obviously, they rip you off, do not wanna follow the contract. They offered me to pay for parts and labor. So be alert, good luck with the bill and service. I do not recommend no one to get business with them.",,,,1,,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;frontline_communication,,ok,,763,4.9,3,10,https://eskimo-bros.com/?utm_source=gmb&utm_medium=organic,https://www.google.com/maps/place/Eskimo+Bros+A%2FC+%26+Heating/data=!4m7!3m6!1s0x88c2cdbc144f47c7:0xe2a7693d64ee267!8m2!3d27.9548719!4d-82.333103!16s%2Fg%2F11gy75qwdh!19sChIJx0dPFLzNwogRZ-JO1pN2Kg4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_eskimo-bros.com_2x,FALSE,,0,FALSE,FALSE,,25.0,18.0,E2,role_site,info@eskimo-bros.com,both
B,56.32,26.32,30.0,,phone;email:E1,0,tampa,"John’s Services, LLC",iwantairnow@gmail.com,iwantairnow@gmail.com,agent_browser_crawl,+1 813-535-5364,,https://www.johnsair.com,"1209 Tech Blvd #209, Tampa, FL 33619, United States","https://www.google.com/maps/place/John%E2%80%99s+Services,+LLC/data=!4m7!3m6!1s0x88c2ce843a152241:0x51d4af4bbb197f06!8m2!3d27.961748!4d-82.331549!16s%2Fg%2F1tdng1ql!19sChIJQSIVOoTOwogRBn8Zu0uv1FE",https://www.facebook.com/1coolbear/,https://www.instagram.com/johnsairconditioning/,https://www.linkedin.com/company/john-s-air-conditioning-heating/,,,,,,,,,,,frontline_communication,4,"**Update**

I received a call from the owner John. He made no excuses and his apology was sincere. I appreciate the response from the owner.
***

I can not recommend this company. After a power outage in my neighborhood, my 7 yr old AC unit would no longer power on. I called John's air conditioning for a service call. The tech arrived and informed me that I needed a new blower motor, fan control board and capacitor.  The tech did not quote me a price on repairs. He stated another person will come by in an hour to discuss options and charged me a $79 service fee. (The tech also left without putting the capacitor in its proper spot- . He just left it hanging. - -attached pic- - He also didn't screw back in the blower and left the blower's screw on top of the panel.)

The sales person arrived and was focused on selling me a new AC unit. Only quote he provided before leaving was for a new AC unit. I had to call to request a quote to repair the issue. The quote to repair the AC was $1100+. The quote for a new unit was $7200+. I was warned against the repair because the issue could happen again.

I contacted another local company who also came out later in the day. This other company was able to correctly isolate the issue. The issue had nothing to do with what John's Air Conditioning stated. My 2012 AC unit didn't need any of the repairs mentioned and definitely did not need to be replaced. I would strongly suggest getting a 2nd opinion before selecting this company.","They are no longer John’s heating and air. They are Sun Air and they’re over priced, unreliable and lie about what your AC needs. Or maybe they hire inexperienced tech. First, their office person tells me they can’t check the portal where people are entering service call information because she’s the only one that does it and she was out sick. That’s why it took them three days to get to my house. Then the tech tells me I need new coils, that my coils are leaking. He leaves and he’s going to, get right back to us with a price and figure out if they’re under warranty and he never does. We called another company out there who said there was absolutely nothing wrong with the coils. In another house SunAir  charged me $283 to clear a condensate drain. John’s would’ve NEVER charged that much. Why did the condensate drain back up if it’s got a valve that’s supposed to shut the air conditioner off if it backs up? I asked if he checked to be sure that the valve was working and he told me it was working now. Well, that didn’t answer my question. Why didn’t it work when it was supposed to? No answer. They also didn’t honor the maintenance contract. I had purchased with John for either one of my houses. Sunair told me that I never purchased a maintenance contract, which was another lie. I had a maintenance contract with John Air for several years. Anyway, stay away from these people. Johns Heating & Air had all good reviews. Sunair is just using these reviews to get customers.",,,1,1,AssistantDial AI Receptionist — consistent frontline,assistantdial.ai,billing_or_intake_errors;booking_friction;followup_dropped;frontline_communication,,ok,,183,4.7,7,11,https://www.johnsair.com/?utm_campaign=gmb,"https://www.google.com/maps/place/John%E2%80%99s+Services,+LLC/data=!4m7!3m6!1s0x88c2ce843a152241:0x51d4af4bbb197f06!8m2!3d27.961748!4d-82.331549!16s%2Fg%2F1tdng1ql!19sChIJQSIVOoTOwogRBn8Zu0uv1FE?authuser=0&hl=en&rclk=1",,TRUE,shared_hostname_johnsair.com_3x,FALSE,,4,FALSE,FALSE,,25.0,5.0,E1,opaque_freemail,iwantairnow@gmail.com,phone
B,56.06,8.06,48.0,,phone;email:E3,0,tampa,Honest1 Auto Care,access@honest-1.com,access@honest-1.com;bayshore@honest1.com,agent_browser_crawl;agent_browser_crawl,+1 813-616-2592,,https://www.honest1.com/south-tampa,"3010 W Gandy Blvd, Tampa, FL 33611, United States",https://www.google.com/maps/place/Honest1+Auto+Care/data=!4m7!3m6!1s0x88c2ddb27ef4b821:0x2e1a56205a5ea679!8m2!3d27.8932568!4d-82.4928475!16s%2Fg%2F11gtbnfh9l!19sChIJIbj0frLdwogReaZeWiBWGi4,https://www.facebook.com/honest1bayshore/,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,664,4.6,2,10,https://www.honest1.com/south-tampa/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Honest1+Auto+Care/data=!4m7!3m6!1s0x88c2ddb27ef4b821:0x2e1a56205a5ea679!8m2!3d27.8932568!4d-82.4928475!16s%2Fg%2F11gtbnfh9l!19sChIJIbj0frLdwogReaZeWiBWGi4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_honest1.com_3x,FALSE,,0,FALSE,FALSE,,25.0,23.0,E3,named_mailbox_site,bayshore@honest1.com,both
B,56.0,13.0,43.0,,phone;email:E2,0,tampa,Air Command Air Conditioning,customerservice@sunupservices.com,customerservice@sunupservices.com,agent_browser_crawl,+1 727-522-2288,,http://www.sunupservices.com,"7101 49th Street N, Pinellas Park, FL 33781, United States",https://www.google.com/maps/place/Air+Command+Air+Conditioning/data=!4m7!3m6!1s0x88c2e5aa909fbf7b:0xda2ff6526f23e3c0!8m2!3d27.8368033!4d-82.6991576!16s%2Fg%2F11rk8kxyds!19sChIJe7-fkKrlwogRwOMjb1L2L9o,https://www.facebook.com/sunupservices,https://www.instagram.com/sunupservicess/,https://www.linkedin.com/company/sun-up-services/,,,,,,,,,,,,0,,,,,,,,,,,ok,,1,1,0,0,http://www.sunupservices.com/,https://www.google.com/maps/place/Air+Command+Air+Conditioning/data=!4m7!3m6!1s0x88c2e5aa909fbf7b:0xda2ff6526f23e3c0!8m2!3d27.8368033!4d-82.6991576!16s%2Fg%2F11rk8kxyds!19sChIJe7-fkKrlwogRwOMjb1L2L9o?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_sunupservices.com_4x,FALSE,,42,FALSE,FALSE,,25.0,18.0,E2,role_site,customerservice@sunupservices.com,both
