tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,1.81,dallas,Fleet Services,,,,+1 972-721-0061,,"1400 Irene Dr, Irving, TX 75061, United States",https://www.google.com/maps/place/Fleet+Services/data=!4m7!3m6!1s0x864e9ccf0fe3a527:0x2d74295e7886c6db!8m2!3d32.8281522!4d-96.9114483!16s%2Fg%2F1thl1852!19sChIJJ6XjD8-cToYR28aGeF4pdC0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4,5,0,3,,https://www.google.com/maps/place/Fleet+Services/data=!4m7!3m6!1s0x864e9ccf0fe3a527:0x2d74295e7886c6db!8m2!3d32.8281522!4d-96.9114483!16s%2Fg%2F1thl1852!19sChIJJ6XjD8-cToYR28aGeF4pdC0?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,0.9,dallas,River Run Fleet Services - Truck & Trailer Mobile Repair,,,,+1 682-246-8885,https://riverruntx.com,"5473 Blair Rd #100, Dallas, TX 75231, United States",https://www.google.com/maps/place/River+Run+Fleet+Services+-+Truck+%26+Trailer+Mobile+Repair/data=!4m7!3m6!1s0x864e9fe0c30c2087:0xc5e56fba1ff0379!8m2!3d32.885257!4d-96.7664999!16s%2Fg%2F11y6nxdpmj!19sChIJhyAMw-CfToYReQP_oftWXgw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2,5,1,3,https://riverruntx.com/,https://www.google.com/maps/place/River+Run+Fleet+Services+-+Truck+%26+Trailer+Mobile+Repair/data=!4m7!3m6!1s0x864e9fe0c30c2087:0xc5e56fba1ff0379!8m2!3d32.885257!4d-96.7664999!16s%2Fg%2F11y6nxdpmj!19sChIJhyAMw-CfToYReQP_oftWXgw?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,0.0,dallas,Official Vehicle Inspection Station,,,,,,"6935 S Polk St, Dallas, TX 75232, United States",https://www.google.com/maps/place/Official+Vehicle+Inspection+Station/data=!4m7!3m6!1s0x864e9129630ce979:0x26c0f01fe9d79bae!8m2!3d32.6636519!4d-96.8406928!16s%2Fg%2F11gmyw9srp!19sChIJeekMYymRToYRrpvX6R_wwCY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,5,1,2,,https://www.google.com/maps/place/Official+Vehicle+Inspection+Station/data=!4m7!3m6!1s0x864e9129630ce979:0x26c0f01fe9d79bae!8m2!3d32.6636519!4d-96.8406928!16s%2Fg%2F11gmyw9srp!19sChIJeekMYymRToYRrpvX6R_wwCY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,0.0,dallas,Parts Warehouse Dallas Dc,,,,+1 214-330-8171,http://4mparts.com,"4130 Platinum Way, Dallas, TX 75237, United States",https://www.google.com/maps/place/Parts+Warehouse+Dallas+Dc/data=!4m7!3m6!1s0x864e9101f74b0d3b:0xa8ff1b92f0f2cdaf!8m2!3d32.6816726!4d-96.8879658!16s%2Fg%2F11krq0vf_l!19sChIJOw1L9wGRToYRr83y8JIb_6g,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,5,0,0,http://4mparts.com/,https://www.google.com/maps/place/Parts+Warehouse+Dallas+Dc/data=!4m7!3m6!1s0x864e9101f74b0d3b:0xa8ff1b92f0f2cdaf!8m2!3d32.6816726!4d-96.8879658!16s%2Fg%2F11krq0vf_l!19sChIJOw1L9wGRToYRr83y8JIb_6g?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
C,18.52,dallas,Budget Car Rental,custserv@budget.com,custserv@budget.com,gosom_scraper,+1 214-353-4940,https://www.budget.com/en/locations/us/tx/dallas/dal,"7020 Cedar Springs Rd, Dallas, TX 75235, United States",https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x864e9c2f60409927:0x1421ff2fca6c1f13!8m2!3d32.8370912!4d-96.842382!16s%2Fg%2F1tczqs62!19sChIJJ5lAYC-cToYREx9syi__IRQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2361,2.8,10,11,https://www.budget.com/en/locations/us/tx/dallas/dal?utm_source=google&utm_medium=gbp&utm_campaign=budget_gbp,https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x864e9c2f60409927:0x1421ff2fca6c1f13!8m2!3d32.8370912!4d-96.842382!16s%2Fg%2F1tczqs62!19sChIJJ5lAYC-cToYREx9syi__IRQ?authuser=0&hl=en&rclk=1,,TRUE,dso_email_domain:budget.com,FALSE,,3,FALSE,FALSE,
C,17.64,dallas,Hertz Car Rental - Dallas - Dallas Fort Worth International Airport (DFW),,,,+1 972-453-4600,https://www.hertz.com/us/en/location/unitedstates/texas/dallas/dfwt20,"2424 E 38th St, Dallas, TX 75261, United States",https://www.google.com/maps/place/Hertz+Car+Rental+-+Dallas+-+Dallas+Fort+Worth+International+Airport+%28DFW%29/data=!4m7!3m6!1s0x864e81b895e8d389:0xaa24d3d96430f047!8m2!3d32.8576452!4d-97.0351017!16s%2Fg%2F1tf7h23l!19sChIJidPolbiBToYRR_AwZNnTJKo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3021,3.1,12,12,https://www.hertz.com/us/en/location/unitedstates/texas/dallas/dfwt20?utm_campaign=gmb-Hertz-Car-Rental---Dallas---Dallas-Fort-Worth-International-Airport--DFW-&utm_medium=gmb-websitelink&utm_source=Google,https://www.google.com/maps/place/Hertz+Car+Rental+-+Dallas+-+Dallas+Fort+Worth+International+Airport+%28DFW%29/data=!4m7!3m6!1s0x864e81b895e8d389:0xaa24d3d96430f047!8m2!3d32.8576452!4d-97.0351017!16s%2Fg%2F1tf7h23l!19sChIJidPolbiBToYRR_AwZNnTJKo?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
C,17.37,dallas,Hertz Car Rental - Dallas - Ross Avenue,,,,+1 214-979-9494,http://www.hertz.com/rentacar/location/unitedstates/texas/dallas/dfwc03,"1200 Ross Ave, Dallas, TX 75202, United States",https://www.google.com/maps/place/Hertz+Car+Rental+-+Dallas+-+Ross+Avenue/data=!4m7!3m6!1s0x864e99204e1fb377:0x5a2710c5c94b08e!8m2!3d32.783159!4d-96.803509!16s%2Fg%2F12cnz63vn!19sChIJd7MfTiCZToYRjrCUXAxxogU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,527,2.6,9,11,,https://www.google.com/maps/place/Hertz+Car+Rental+-+Dallas+-+Ross+Avenue/data=!4m7!3m6!1s0x864e99204e1fb377:0x5a2710c5c94b08e!8m2!3d32.783159!4d-96.803509!16s%2Fg%2F12cnz63vn!19sChIJd7MfTiCZToYRjrCUXAxxogU?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
C,15.15,dallas,Hertz Car Rental - Dallas - Dallas Love Field Airport (DAL),,,,+1 214-350-7071,https://www.hertz.com/us/en/location/unitedstates/texas/dallas/dalt11,"7212 Cedar Springs Rd, Dallas, TX 75235, United States",https://www.google.com/maps/place/Hertz+Car+Rental+-+Dallas+-+Dallas+Love+Field+Airport+%28DAL%29/data=!4m7!3m6!1s0x864e9c26f2cf3f89:0x6248a759b902620c!8m2!3d32.8378926!4d-96.8431551!16s%2Fg%2F1td1q8xc!19sChIJiT_P8iacToYRDGICuVmnSGI,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1524,3.5,7,11,https://www.hertz.com/us/en/location/unitedstates/texas/dallas/dalt11?utm_campaign=gmb-Hertz-Car-Rental---Dallas---Dallas-Love-Field-Airport--DAL-&utm_medium=gmb-websitelink&utm_source=Google,https://www.google.com/maps/place/Hertz+Car+Rental+-+Dallas+-+Dallas+Love+Field+Airport+%28DAL%29/data=!4m7!3m6!1s0x864e9c26f2cf3f89:0x6248a759b902620c!8m2!3d32.8378926!4d-96.8431551!16s%2Fg%2F1td1q8xc!19sChIJiT_P8iacToYRDGICuVmnSGI?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,14.3,dallas,Avis Car Rental,custserv@avis.com,custserv@avis.com,gosom_scraper,+1 214-357-1711,https://www.avis.com/en/locations/nam/us/tx/dallas/dal,"7020 Herb Kelleher Way, Dallas, TX 75235, United States",https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x864e9c31ff0f5231:0xdb888480c11fde83!8m2!3d32.8370697!4d-96.8425405!16s%2Fg%2F1thw_vyh!19sChIJMVIP_zGcToYRg94fwYCEiNs,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3690,4,6,10,https://www.avis.com/en/locations/nam/us/tx/dallas/dal?utm_source=google&utm_medium=gbp&utm_campaign=avis_gbp,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x864e9c31ff0f5231:0xdb888480c11fde83!8m2!3d32.8370697!4d-96.8425405!16s%2Fg%2F1thw_vyh!19sChIJMVIP_zGcToYRg94fwYCEiNs?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,13.71,dallas,SIXT Car Rental - Dallas/Fort Worth International Airport (DFW),,,,+1 888-749-8227,https://www.sixt.com/car-rental/usa/dallas/dfw-dallas-fort-worth-airport/?c1=US&c2=dallas&c3=dfw-dallas-fort-worth-airport,"Rental Car Center, 2500 S Garage Dr, Dallas, TX 75261, United States",https://www.google.com/maps/place/SIXT+Car+Rental+-+Dallas%2FFort+Worth+International+Airport+%28DFW%29/data=!4m7!3m6!1s0x864e84e2db5acb47:0x4bb66c5dc540a756!8m2!3d32.8559735!4d-97.0358799!16s%2Fg%2F11b728qrjc!19sChIJR8ta2-KEToYRVqdAxV1stks,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4344,4.2,5,11,https://www.sixt.com/car-rental/usa/dallas/dfw-dallas-fort-worth-airport/?utm_source=google_business&utm_medium=organic&utm_campaign=Listings&c1=US&c2=dallas&c3=dfw-dallas-fort-worth-airport,https://www.google.com/maps/place/SIXT+Car+Rental+-+Dallas%2FFort+Worth+International+Airport+%28DFW%29/data=!4m7!3m6!1s0x864e84e2db5acb47:0x4bb66c5dc540a756!8m2!3d32.8559735!4d-97.0358799!16s%2Fg%2F11b728qrjc!19sChIJR8ta2-KEToYRVqdAxV1stks?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,13.53,dallas,Enterprise Rent-A-Car,noSub_enerpriserentalcar@lexisnexis.com,noSub_enerpriserentalcar@lexisnexis.com,gosom_scraper,+1 833-635-0439,https://www.enterprise.com/en/car-rental-locations/us/tx/dallas-ft-worth-international-airport-09y1.html?mcid=yext%3A245709,"2424 E 38th St, Dallas, TX 75261, United States",https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x864e81d1358225a5:0x185e4b35077beeda!8m2!3d32.8593882!4d-97.0358668!16s%2Fg%2F1tghdk06!19sChIJpSWCNdGBToYR2u57BzVLXhg,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6959,4.4,2,10,https://www.enterprise.com/en/car-rental-locations/us/tx/dallas-ft-worth-international-airport-09y1.html?mcid=yext:245709,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x864e81d1358225a5:0x185e4b35077beeda!8m2!3d32.8593882!4d-97.0358668!16s%2Fg%2F1tghdk06!19sChIJpSWCNdGBToYR2u57BzVLXhg?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,13.2,dallas,AutoZone Auto Parts,,,,+1 214-398-0621,https://www.autozone.com/locations/tx/dallas/1339-s-buckner-blvd.html?cmpid=LOC%3AUS%3AEN%3AAD%3ANL%3A1000000%3AGEN%3A5789,"1339 S Buckner Blvd, Dallas, TX 75217, United States",https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864ea3471b9f7bfd:0x95c2651a62391d42!8m2!3d32.7357145!4d-96.6835487!16s%2Fg%2F1v831j39!19sChIJ_XufG0ejToYRQh05YhplwpU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1590,4,240,751,https://www.autozone.com/locations/tx/dallas/1339-s-buckner-blvd.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:5789,https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864ea3471b9f7bfd:0x95c2651a62391d42!8m2!3d32.7357145!4d-96.6835487!16s%2Fg%2F1v831j39!19sChIJ_XufG0ejToYRQh05YhplwpU?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,13.09,dallas,Enterprise Rent-A-Car,noSub_enerpriserentalcar@lexisnexis.com,noSub_enerpriserentalcar@lexisnexis.com,gosom_scraper,+1 833-635-0436,https://www.enterprise.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y4.html?mcid=yext%3A245709,"7366 Cedar Springs Rd, Dallas, TX 75235, United States",https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x864e9c28c2414ff9:0x5efab75329b2bb9a!8m2!3d32.8387304!4d-96.8440136!16s%2Fg%2F1vxdypm5!19sChIJ-U9BwiicToYRmruyKVO3-l4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2700,4.2,2,10,https://www.enterprise.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y4.html?mcid=yext:245709,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x864e9c28c2414ff9:0x5efab75329b2bb9a!8m2!3d32.8387304!4d-96.8440136!16s%2Fg%2F1vxdypm5!19sChIJ-U9BwiicToYRmruyKVO3-l4?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,12.83,dallas,National Car Rental,,,,+1 833-635-0434,https://www.nationalcar.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y6.html?mcid=yext%3A245709,"7366 Cedar Springs Rd, Dallas, TX 75235, United States",https://www.google.com/maps/place/National+Car+Rental/data=!4m7!3m6!1s0x864e9c28ed147671:0x65c27eaa27e79692!8m2!3d32.8385642!4d-96.843841!16s%2Fg%2F1pp2vbr1_!19sChIJcXYU7SicToYRkpbnJ6p-wmU,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1617,4.1,2,10,https://www.nationalcar.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y6.html?mcid=yext:245709,https://www.google.com/maps/place/National+Car+Rental/data=!4m7!3m6!1s0x864e9c28ed147671:0x65c27eaa27e79692!8m2!3d32.8385642!4d-96.843841!16s%2Fg%2F1pp2vbr1_!19sChIJcXYU7SicToYRkpbnJ6p-wmU?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,20,FALSE,TRUE,metro_mismatch
D,12.55,dallas,Enterprise Rent-A-Car,noSub_enerpriserentalcar@lexisnexis.com,noSub_enerpriserentalcar@lexisnexis.com,gosom_scraper,+1 214-371-4635,https://www.enterprise.com/en/car-rental-locations/us/tx/dallas-oak-cliff-0932.html?mcid=yext%3A245709,"3939 S Polk St Ste 102, Dallas, TX 75224, United States",https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x864e90b40481a243:0x1eaa4e7cceca6554!8m2!3d32.6967961!4d-96.8404873!16s%2Fg%2F1tg5vgbd!19sChIJQ6KBBLSQToYRVGXKznxOqh4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,384,3.7,4,11,https://www.enterprise.com/en/car-rental-locations/us/tx/dallas-oak-cliff-0932.html?mcid=yext:245709,https://www.google.com/maps/place/Enterprise+Rent-A-Car/data=!4m7!3m6!1s0x864e90b40481a243:0x1eaa4e7cceca6554!8m2!3d32.6967961!4d-96.8404873!16s%2Fg%2F1tg5vgbd!19sChIJQ6KBBLSQToYRVGXKznxOqh4?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,12.5,dallas,AutoZone Auto Parts,,,,+1 214-328-0663,https://www.autozone.com/locations/tx/dallas/10418-garland-rd.html?cmpid=LOC%3AUS%3AEN%3AAD%3ANL%3A1000000%3AGEN%3A1522,"10418 Garland Rd, Dallas, TX 75218, United States",https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864ea110c62f47f1:0xd02ada1f77d4ae11!8m2!3d32.8418212!4d-96.6908472!16s%2Fg%2F1vnnjtl7!19sChIJ8UcvxhChToYREa7Udx_aKtA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1255,4.1,199,695,https://www.autozone.com/locations/tx/dallas/10418-garland-rd.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:1522,https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864ea110c62f47f1:0xd02ada1f77d4ae11!8m2!3d32.8418212!4d-96.6908472!16s%2Fg%2F1vnnjtl7!19sChIJ8UcvxhChToYREa7Udx_aKtA?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,12.35,dallas,Alamo Rent A Car,,,,+1 833-635-0435,https://www.alamo.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y5.html?mcid=yext%3A245709,"7366 Cedar Springs Rd, Dallas, TX 75235, United States",https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x864e9c28ed147671:0xf6bda195020d13ab!8m2!3d32.8385641!4d-96.8439872!16s%2Fg%2F1jgm4q9_z!19sChIJcXYU7SicToYRqxMNApWhvfY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1126,4.1,6,11,https://www.alamo.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y5.html?mcid=yext:245709,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x864e9c28ed147671:0xf6bda195020d13ab!8m2!3d32.8385641!4d-96.8439872!16s%2Fg%2F1jgm4q9_z!19sChIJcXYU7SicToYRqxMNApWhvfY?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,12.2,dallas,Carnation Auto Spa,,,,+1 972-777-5170,https://carnationautospa.com/carnation-locations/dallas-lemmon,"4915 Lemmon Ave, Dallas, TX 75219, United States",https://www.google.com/maps/place/Carnation+Auto+Spa/data=!4m7!3m6!1s0x864e9f481c508957:0x37ecd86551fdcdbb!8m2!3d32.8225265!4d-96.8188115!16s%2Fg%2F11q959xz7b!19sChIJV4lQHEifToYRu839UWXY7Dc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3409,4.5,4,10,https://carnationautospa.com/carnation-locations/dallas-lemmon/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/place/Carnation+Auto+Spa/data=!4m7!3m6!1s0x864e9f481c508957:0x37ecd86551fdcdbb!8m2!3d32.8225265!4d-96.8188115!16s%2Fg%2F11q959xz7b!19sChIJV4lQHEifToYRu839UWXY7Dc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_carnationautospa.com_2x,FALSE,,0,FALSE,FALSE,
D,11.99,dallas,Auto Fit,,,,+1 214-638-1100,https://www.autofitparts.com,"8223 N Stemmons Fwy, Dallas, TX 75247, United States",https://www.google.com/maps/place/Auto+Fit/data=!4m7!3m6!1s0x864e9c7ce2a2aa6b:0xd2837478ae0d66d2!8m2!3d32.8250829!4d-96.8737039!16s%2Fg%2F1tnssb7f!19sChIJa6qi4nycToYR0mYNrnh0g9I,,,,,,,,,,,,,,,0,,,,,,,,,,,,,7325,4.8,74,1000,https://www.autofitparts.com/,https://www.google.com/maps/place/Auto+Fit/data=!4m7!3m6!1s0x864e9c7ce2a2aa6b:0xd2837478ae0d66d2!8m2!3d32.8250829!4d-96.8737039!16s%2Fg%2F1tnssb7f!19sChIJa6qi4nycToYR0mYNrnh0g9I?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_autofitparts.com_2x,FALSE,,0,FALSE,FALSE,
D,11.85,dallas,AutoZone Auto Parts,,,,+1 214-350-6768,https://www.autozone.com/locations/tx/dallas/2522-inwood-rd.html?cmpid=LOC%3AUS%3AEN%3AAD%3ANL%3A1000000%3AGEN%3A1537,"2522 Inwood Rd, Dallas, TX 75235, United States",https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864e9ea08034a30f:0xfdbc83039b290a6b!8m2!3d32.8218444!4d-96.8348962!16s%2Fg%2F1tnqhdhq!19sChIJD6M0gKCeToYRawopmwODvP0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,763,4.1,108,441,https://www.autozone.com/locations/tx/dallas/2522-inwood-rd.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:1537,https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864e9ea08034a30f:0xfdbc83039b290a6b!8m2!3d32.8218444!4d-96.8348962!16s%2Fg%2F1tnqhdhq!19sChIJD6M0gKCeToYRawopmwODvP0?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.82,dallas,Alamo Rent A Car,,,,+1 833-635-0437,https://www.alamo.com/en/car-rental-locations/us/tx/dallas-ft-worth-international-airport-09y2.html?mcid=yext%3A245709,"2424 E 38th St, Dallas, TX 75261, United States",https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x864c2a8fef5cd31d:0x30a34f8196b0c0cb!8m2!3d32.8593882!4d-97.0358668!16s%2Fg%2F1thvt31c!19sChIJHdNc748qTIYRy8CwloFPozA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2545,4.5,3,10,https://www.alamo.com/en/car-rental-locations/us/tx/dallas-ft-worth-international-airport-09y2.html?mcid=yext:245709,https://www.google.com/maps/place/Alamo+Rent+A+Car/data=!4m7!3m6!1s0x864c2a8fef5cd31d:0x30a34f8196b0c0cb!8m2!3d32.8593882!4d-97.0358668!16s%2Fg%2F1thvt31c!19sChIJHdNc748qTIYRy8CwloFPozA?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,TRUE,metro_mismatch
D,11.75,dallas,Omar's Wheels & Tires,,,,+1 214-388-7995,https://www.instagram.com/omarswheels,"3760 Buckner Blvd, Dallas, TX 75227, United States",https://www.google.com/maps/place/Omar%27s+Wheels+%26+Tires/data=!4m7!3m6!1s0x864ea39f01d8671f:0x3caaad02c75943ff!8m2!3d32.7690152!4d-96.6822536!16s%2Fg%2F1260fz897!19sChIJH2fYAZ-jToYR_0NZxwKtqjw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3296,4.6,2,10,https://www.instagram.com/omarswheels/?hl=en,https://www.google.com/maps/place/Omar%27s+Wheels+%26+Tires/data=!4m7!3m6!1s0x864ea39f01d8671f:0x3caaad02c75943ff!8m2!3d32.7690152!4d-96.6822536!16s%2Fg%2F1260fz897!19sChIJH2fYAZ-jToYR_0NZxwKtqjw?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_instagram.com_2x,FALSE,,0,FALSE,FALSE,
D,11.59,dallas,AutoZone Auto Parts,,,,+1 214-827-8994,https://www.autozone.com/locations/tx/dallas/4920-ross-ave.html?cmpid=LOC%3AUS%3AEN%3AAD%3ANL%3A1000000%3AGEN%3A1534,"4920 Ross Ave, Dallas, TX 75206, United States",https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864e9f34b987c5ed:0x5acd1580a124579d!8m2!3d32.8064378!4d-96.775187!16s%2Fg%2F1tgx702p!19sChIJ7cWHuTSfToYRnVckoYAVzVo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,850,4.2,113,488,https://www.autozone.com/locations/tx/dallas/4920-ross-ave.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:1534,https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x864e9f34b987c5ed:0x5acd1580a124579d!8m2!3d32.8064378!4d-96.775187!16s%2Fg%2F1tgx702p!19sChIJ7cWHuTSfToYRnVckoYAVzVo?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.38,dallas,Discount Tire,,,,+1 214-520-1566,https://www.discounttire.com/store/tx/dallas/s/1281,"3524 Inwood Rd, Dallas, TX 75209, United States",https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x864e9e9992d4743b:0x1cf57f4869676c51!8m2!3d32.8300571!4d-96.8255185!16s%2Fg%2F1v27vxnn!19sChIJO3TUkpmeToYRUWxnaUh_9Rw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1338,4.4,4,10,,https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x864e9e9992d4743b:0x1cf57f4869676c51!8m2!3d32.8300571!4d-96.8255185!16s%2Fg%2F1v27vxnn!19sChIJO3TUkpmeToYRUWxnaUh_9Rw?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.18,dallas,Avis Car Rental,custserv@avis.com,custserv@avis.com,gosom_scraper,+1 214-571-9290,https://www.avis.com/en/locations/nam/us/tx/dallas/d5l,"1303 Commerce St, Dallas, TX 75202, United States",https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x864e991851064d2b:0x70d446dd59736c87!8m2!3d32.7797!4d-96.80064!16s%2Fg%2F1tj6v771!19sChIJK00GURiZToYRh2xzWd1G1HA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,248,3.9,7,10,https://www.avis.com/en/locations/nam/us/tx/dallas/d5l?utm_source=google&utm_medium=gbp&utm_campaign=avis_gbp,https://www.google.com/maps/place/Avis+Car+Rental/data=!4m7!3m6!1s0x864e991851064d2b:0x70d446dd59736c87!8m2!3d32.7797!4d-96.80064!16s%2Fg%2F1tj6v771!19sChIJK00GURiZToYRh2xzWd1G1HA?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
D,11.17,dallas,Glass Doctor of Dallas Metroplex,,,,+1 972-437-8244,https://glassdoctor.com/dallas?cid=LSTL_MGD000191,"2001 Midway Rd #121, Carrollton, TX 75006, United States",https://www.google.com/maps/place/Glass+Doctor+of+Dallas+Metroplex/data=!4m7!3m6!1s0x864c26b5d2624865:0x6c4d126c14948d26!8m2!3d32.9614066!4d-96.8390537!16s%2Fg%2F1tjz8bry!19sChIJZUhi0rUmTIYRJo2UFGwSTWw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2864,4.7,4,11,https://glassdoctor.com/dallas?cid=LSTL_MGD000191&utm_source=gmb&utm_campaign=local&utm_medium=organic,https://www.google.com/maps/place/Glass+Doctor+of+Dallas+Metroplex/data=!4m7!3m6!1s0x864c26b5d2624865:0x6c4d126c14948d26!8m2!3d32.9614066!4d-96.8390537!16s%2Fg%2F1tjz8bry!19sChIJZUhi0rUmTIYRJo2UFGwSTWw?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
