tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,phone_normalized,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
D,6.09,toronto,Capo Salerno Toronto,,,,+1 416-901-0400,,http://www.capotoronto.com,"Lower Level from outside, 91 Tycos Dr, North York, ON M6B 1W3, Canada",https://www.google.com/maps/place/Capo+Salerno+Toronto/data=!4m7!3m6!1s0x882b3323c4f58421:0x160b173b5b856697!8m2!3d43.7042605!4d-79.4572176!16s%2Fg%2F11b7rng4sg!19sChIJIYT1xCMzK4gRl2aFWzsXCxY,,,,,,,,,,,,,0,,,,,,,,,,,107,5.0,0,107,http://www.capotoronto.com/,https://www.google.com/maps/place/Capo+Salerno+Toronto/data=!4m7!3m6!1s0x882b3323c4f58421:0x160b173b5b856697!8m2!3d43.7042605!4d-79.4572176!16s%2Fg%2F11b7rng4sg!19sChIJIYT1xCMzK4gRl2aFWzsXCxY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.07,toronto,The Artisans,,,,+1 416-690-1663,,,"1974A Queen St E, Toronto, ON M4L 1H8, Canada",https://www.google.com/maps/place/The+Artisans/data=!4m7!3m6!1s0x89d4cbf8017104c7:0x9698042dd7c35ad5!8m2!3d43.6698975!4d-79.3012609!16s%2Fg%2F1vlzcbvn!19sChIJxwRxAfjL1IkR1VrD1y0EmJY,,,,,,,,,,,,,0,,,,,,,,,,,57,4.7,4,57,,https://www.google.com/maps/place/The+Artisans/data=!4m7!3m6!1s0x89d4cbf8017104c7:0x9698042dd7c35ad5!8m2!3d43.6698975!4d-79.3012609!16s%2Fg%2F1vlzcbvn!19sChIJxwRxAfjL1IkR1VrD1y0EmJY?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,6.0,toronto,Pony Club The Fashion For Men,,,,+1 416-698-2799,,,"1983 Queen St E, Toronto, ON M4L 3T8, Canada",https://www.google.com/maps/place/Pony+Club+The+Fashion+For+Men/data=!4m7!3m6!1s0x89d4cc07f5796725:0x9b49c677c3912b54!8m2!3d43.6698484!4d-79.3002648!16s%2Fg%2F1vntkwgf!19sChIJJWd59QfM1IkRVCuRw3fGSZs,,,,,,,,,,,,,0,,,,,,,,,,,54,4.7,3,54,,https://www.google.com/maps/place/Pony+Club+The+Fashion+For+Men/data=!4m7!3m6!1s0x89d4cc07f5796725:0x9b49c677c3912b54!8m2!3d43.6698484!4d-79.3002648!16s%2Fg%2F1vntkwgf!19sChIJJWd59QfM1IkRVCuRw3fGSZs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.99,toronto,Scarborough Spots,,,,,,https://www.scarboroughspots.com,"Mall, Eglinton Square, Scarborough, ON M1L 2K1, Canada",https://www.google.com/maps/place/Scarborough+Spots/data=!4m7!3m6!1s0x89d4cd31038463c9:0xc2b729bd2a71a249!8m2!3d43.724064!4d-79.2995995!16s%2Fg%2F11ldkznw43!19sChIJyWOEAzHN1IkRSaJxKr0pt8I,,,,,,,,,,,,,0,,,,,,,,,,,99,5.0,0,99,https://www.scarboroughspots.com/,https://www.google.com/maps/place/Scarborough+Spots/data=!4m7!3m6!1s0x89d4cd31038463c9:0xc2b729bd2a71a249!8m2!3d43.724064!4d-79.2995995!16s%2Fg%2F11ldkznw43!19sChIJyWOEAzHN1IkRSaJxKr0pt8I?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,5.96,toronto,Park & Province,hello@parkprovince.com,hello@parkprovince.com,gosom_scraper,+1 647-348-3311,,http://www.parkprovince.com,"827 Queen St W, Toronto, ON M6J 1G1, Canada",https://www.google.com/maps/place/Park+%26+Province/data=!4m7!3m6!1s0x882b34e32239d5b1:0x37e6888824b6afa5!8m2!3d43.6458956!4d-79.409418!16s%2Fg%2F11b7wbvvkk!19sChIJsdU5IuM0K4gRpa-2JIiI5jc,,,,,,,,,,,,,0,,,,,,,,,,,97,4.9,1,97,http://www.parkprovince.com/,https://www.google.com/maps/place/Park+%26+Province/data=!4m7!3m6!1s0x882b34e32239d5b1:0x37e6888824b6afa5!8m2!3d43.6458956!4d-79.409418!16s%2Fg%2F11b7wbvvkk!19sChIJsdU5IuM0K4gRpa-2JIiI5jc?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.94,toronto,Urban Catwalk,,,,+1 416-977-3122,,,"10 Kensington Ave, Toronto, ON M5T 2J7, Canada",https://www.google.com/maps/place/Urban+Catwalk/data=!4m7!3m6!1s0x882b34c2ffa8fa0f:0x1a4ba584cca98a58!8m2!3d43.6531046!4d-79.4002118!16s%2Fg%2F1tzgpvn4!19sChIJD_qo_8I0K4gRWIqpzISlSxo,,,,,,,,,,,,,0,,,,,,,,,,,38,4.6,2,38,,https://www.google.com/maps/place/Urban+Catwalk/data=!4m7!3m6!1s0x882b34c2ffa8fa0f:0x1a4ba584cca98a58!8m2!3d43.6531046!4d-79.4002118!16s%2Fg%2F1tzgpvn4!19sChIJD_qo_8I0K4gRWIqpzISlSxo?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.86,toronto,Demo Soap Studio,,,,+1 416-536-3916,,https://demosoap.com,"171 E Liberty St #123, Toronto, ON M6K 3K4, Canada",https://www.google.com/maps/place/Demo+Soap+Studio/data=!4m7!3m6!1s0x882b3504070bdc35:0xffbae384b855b376!8m2!3d43.6382632!4d-79.4179871!16s%2Fg%2F1tw1fg9s!19sChIJNdwLBwQ1K4gRdrNVuITjuv8,,,,,,,,,,,,,0,,,,,,,,,,,90,4.9,2,90,https://demosoap.com/,https://www.google.com/maps/place/Demo+Soap+Studio/data=!4m7!3m6!1s0x882b3504070bdc35:0xffbae384b855b376!8m2!3d43.6382632!4d-79.4179871!16s%2Fg%2F1tw1fg9s!19sChIJNdwLBwQ1K4gRdrNVuITjuv8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.79,toronto,Corso Shoes,,Corso_Logo_200x@2x.png;bogs-logo-dark_160x160@2x.png;blundstone-logo-png-1_160x160@2x.png;birkenstock-logo_160x160@2x.png;ecco_logo_e93499e8-b2b6-4aa7-97f6-21adbebe21fa_160x160@2x.png;Glerups-logo_160x160@2x.png;JOSEF_SEIBEL_EST_1886_Logo_1223x_d74aa269-e94b-465f-84c7-9dd051bab03e_160x160@2x.png;Keen_logo_160x160@2x.png;new_balance_logo_160x160@2x.png;Remonte_Logo_160x160@2x.png;Rieker_Logo_4b71719e-44c2-44a5-91c8-d5b7f94b57ec_160x160@2x.png;saucony_logo_160x160@2x.png;Stride_Rite_logo_1_160x160@2x.png;TorontoBeaches1986_345x_crop_top@2x.png,gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper;gosom_scraper,+1 416-693-1987,,http://www.corsoshoes.com,"1942 Queen St E, Toronto, ON M4L 1H6, Canada",https://www.google.com/maps/place/Corso+Shoes/data=!4m7!3m6!1s0x89d4cbf7c32656a3:0xd4a2ab995f9f4bdc!8m2!3d43.6695472!4d-79.303118!16s%2Fg%2F11b7w2zy_4!19sChIJo1Ymw_fL1IkR3EufX5mrotQ,,,,,,,,,,,,,0,,,,,,,,,,,46,4.7,3,46,http://www.corsoshoes.com/,https://www.google.com/maps/place/Corso+Shoes/data=!4m7!3m6!1s0x89d4cbf7c32656a3:0xd4a2ab995f9f4bdc!8m2!3d43.6695472!4d-79.303118!16s%2Fg%2F11b7w2zy_4!19sChIJo1Ymw_fL1IkR3EufX5mrotQ?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,14,FALSE,FALSE,
D,5.76,toronto,good market thrift store,,,,,,http://www.goodmarketthriftstore.com,"912 Queen St E, Toronto, ON M4M 1J5, Canada",https://www.google.com/maps/place/good+market+thrift+store/data=!4m7!3m6!1s0x89d4cb98e77c6cf3:0x1069d198772e4e30!8m2!3d43.6607389!4d-79.3422982!16s%2Fg%2F11kpvk47cm!19sChIJ82x855jL1IkRME4ud5jRaRA,,,,,,,,,,,,,0,,,,,,,,,,,45,4.7,3,45,http://www.goodmarketthriftstore.com/,https://www.google.com/maps/place/good+market+thrift+store/data=!4m7!3m6!1s0x89d4cb98e77c6cf3:0x1069d198772e4e30!8m2!3d43.6607389!4d-79.3422982!16s%2Fg%2F11kpvk47cm!19sChIJ82x855jL1IkRME4ud5jRaRA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,5.71,toronto,Doll Factory by Damzels - Leslieville,,,,+1 416-598-0509,,http://www.damzels.com,"1122 Queen St E, Toronto, ON M4M 1K8, Canada",https://www.google.com/maps/place/Doll+Factory+by+Damzels+-+Leslieville/data=!4m7!3m6!1s0x89d4cb9d6245c747:0x79d41c713b62c15d!8m2!3d43.6623047!4d-79.3352461!16s%2Fg%2F11b5wk0t28!19sChIJR8dFYp3L1IkRXcFiO3Ec1Hk,,,,,,,,,,,,,0,,,,,,,,,,,80,4.9,1,80,http://www.damzels.com/,https://www.google.com/maps/place/Doll+Factory+by+Damzels+-+Leslieville/data=!4m7!3m6!1s0x89d4cb9d6245c747:0x79d41c713b62c15d!8m2!3d43.6623047!4d-79.3352461!16s%2Fg%2F11b5wk0t28!19sChIJR8dFYp3L1IkRXcFiO3Ec1Hk?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.71,toronto,No spot. Vintage,,,,,,,"56B Kensington Ave, Toronto, ON M5T 2K1, Canada",https://www.google.com/maps/place/No+spot.+Vintage/data=!4m7!3m6!1s0x882b35f9d9b05141:0x3030291a868969d3!8m2!3d43.6541667!4d-79.4005772!16s%2Fg%2F11x7107p4p!19sChIJQVGw2fk1K4gR02mJhhopMDA,,,,,,,,,,,,,0,,,,,,,,,,,80,4.9,3,80,,https://www.google.com/maps/place/No+spot.+Vintage/data=!4m7!3m6!1s0x882b35f9d9b05141:0x3030291a868969d3!8m2!3d43.6541667!4d-79.4005772!16s%2Fg%2F11x7107p4p!19sChIJQVGw2fk1K4gR02mJhhopMDA?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
D,5.69,toronto,The Playful Peacock,,,,+1 647-284-6224,,http://www.theplayfulpeacock.com,"59 Boardwalk Dr, Toronto, ON M4L 3Z4, Canada",https://www.google.com/maps/place/The+Playful+Peacock/data=!4m7!3m6!1s0x89d4cbcd09395e6f:0xbbd1df18308a6458!8m2!3d43.664724!4d-79.3074082!16s%2Fg%2F11r8z4ky8t!19sChIJb145Cc3L1IkRWGSKMBjf0bs,,,,,,,,,,,,,0,,,,,,,,,,,79,5.0,0,79,http://www.theplayfulpeacock.com/,https://www.google.com/maps/place/The+Playful+Peacock/data=!4m7!3m6!1s0x89d4cbcd09395e6f:0xbbd1df18308a6458!8m2!3d43.664724!4d-79.3074082!16s%2Fg%2F11r8z4ky8t!19sChIJb145Cc3L1IkRWGSKMBjf0bs?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.69,toronto,"Nature's Signature ""Health Food Store"" Liberty Village",,,,+1 416-535-3200,,https://www.natures-source.com/natures-signature/health-food-stores-liberty-village-toronto,"100 Lynn Williams St #1A, Toronto, ON M6K 3N6, Canada",https://www.google.com/maps/place/Nature%27s+Signature+%22Health+Food+Store%22+Liberty+Village/data=!4m7!3m6!1s0x882b3503ba823d87:0x7ad6c65651a83a04!8m2!3d43.6398874!4d-79.4177915!16s%2Fg%2F11bx09brh8!19sChIJhz2CugM1K4gRBDqoUVbG1no,,,,,,,,,,,,,0,,,,,,,,,,,23,4.5,3,23,,https://www.google.com/maps/place/Nature%27s+Signature+%22Health+Food+Store%22+Liberty+Village/data=!4m7!3m6!1s0x882b3503ba823d87:0x7ad6c65651a83a04!8m2!3d43.6398874!4d-79.4177915!16s%2Fg%2F11bx09brh8!19sChIJhz2CugM1K4gRBDqoUVbG1no?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.67,toronto,Scout - Leslieville,,,,+1 647-748-1140,,http://www.iheartscout.com,"1140 Queen St E, Toronto, ON M4M 1L1, Canada",https://www.google.com/maps/place/Scout+-+Leslieville/data=!4m7!3m6!1s0x89d4cb37ead64b97:0x4fe243593e50ea73!8m2!3d43.6624707!4d-79.334491!16s%2Fg%2F11fhrw770t!19sChIJl0vW6jfL1IkRc-pQPllD4k8,,,,,,,,,,,,,0,,,,,,,,,,,57,4.8,3,57,http://www.iheartscout.com/,https://www.google.com/maps/place/Scout+-+Leslieville/data=!4m7!3m6!1s0x89d4cb37ead64b97:0x4fe243593e50ea73!8m2!3d43.6624707!4d-79.334491!16s%2Fg%2F11fhrw770t!19sChIJl0vW6jfL1IkRc-pQPllD4k8?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.54,toronto,Tusk,,TUSK_LOGO_x60@2x.jpg,gosom_scraper,+1 416-532-0510,,http://www.shoptusk.ca,"888 Queen St W, Toronto, ON M6J 2V1, Canada",https://www.google.com/maps/place/Tusk/data=!4m7!3m6!1s0x882b34fcd7ef1d6d:0x851061640cb2bd62!8m2!3d43.6451338!4d-79.4147568!16s%2Fg%2F11cn7x9qts!19sChIJbR3v1_w0K4gRYr2yDGRhEIU,,,,,,,,,,,,,0,,,,,,,,,,,38,4.7,3,38,http://www.shoptusk.ca/,https://www.google.com/maps/place/Tusk/data=!4m7!3m6!1s0x882b34fcd7ef1d6d:0x851061640cb2bd62!8m2!3d43.6451338!4d-79.4147568!16s%2Fg%2F11cn7x9qts!19sChIJbR3v1_w0K4gRYr2yDGRhEIU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,1,FALSE,FALSE,
D,5.44,toronto,Andrews,,,,+1 416-969-9991,,http://www.andrewsco.com,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",https://www.google.com/maps/place/Andrews/data=!4m7!3m6!1s0x882b34a4fb29e1ef:0x75d2f3699c63e51c!8m2!3d43.6716861!4d-79.3945298!16s%2Fg%2F1v2yzhgc!19sChIJ7-Ep-6Q0K4gRHOVjnGnz0nU,,,,,,,,,,,,,0,,,,,,,,,,,14,4.4,2,14,http://www.andrewsco.com/,https://www.google.com/maps/place/Andrews/data=!4m7!3m6!1s0x882b34a4fb29e1ef:0x75d2f3699c63e51c!8m2!3d43.6716861!4d-79.3945298!16s%2Fg%2F1v2yzhgc!19sChIJ7-Ep-6Q0K4gRHOVjnGnz0nU?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.4,toronto,Posh Boutique,,,,+1 416-690-5533,,http://www.poshshop.ca,"2016 Queen St E, Toronto, ON M4L 1J3, Canada",https://www.google.com/maps/place/Posh+Boutique/data=!4m7!3m6!1s0x89d4cc0784864315:0x511d83f490486b85!8m2!3d43.6703536!4d-79.2991123!16s%2Fg%2F1v9gwg3s!19sChIJFUOGhAfM1IkRhWtIkPSDHVE,,,,,,,,,,,,,0,,,,,,,,,,,63,4.9,1,63,http://www.poshshop.ca/,https://www.google.com/maps/place/Posh+Boutique/data=!4m7!3m6!1s0x89d4cc0784864315:0x511d83f490486b85!8m2!3d43.6703536!4d-79.2991123!16s%2Fg%2F1v9gwg3s!19sChIJFUOGhAfM1IkRhWtIkPSDHVE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,FALSE,
D,5.31,toronto,The Flamingo @ Leslieville,,,,,,http://theflamingoto.com,"991 Queen St E, Toronto, ON M4M 1K2, Canada",https://www.google.com/maps/place/The+Flamingo+@+Leslieville/data=!4m7!3m6!1s0x89d4cb4c2266cf87:0x4104ba7cddaf8f67!8m2!3d43.6612877!4d-79.3381233!16s%2Fg%2F11tfpq8jss!19sChIJh89mIkzL1IkRZ4-v3Xy6BEE,,,,,,,,,,,,,0,,,,,,,,,,,59,4.9,1,59,http://theflamingoto.com/,https://www.google.com/maps/place/The+Flamingo+@+Leslieville/data=!4m7!3m6!1s0x89d4cb4c2266cf87:0x4104ba7cddaf8f67!8m2!3d43.6612877!4d-79.3381233!16s%2Fg%2F11tfpq8jss!19sChIJh89mIkzL1IkRZ4-v3Xy6BEE?authuser=0&hl=en&rclk=1,,FALSE,,FALSE,,0,FALSE,TRUE,malformed
