tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason
C,29.92,4.92,25.0,,phone,0,tampa,Quality Air Duct Cleaning Ruskin,,,,+1 813-582-3943,,,"1001 24th St SE, Ruskin, FL 33570, United States",https://www.google.com/maps/place/Quality+Air+Duct+Cleaning+Ruskin/data=!4m7!3m6!1s0x885190267f3f51bf:0xc7b623b8558df027!8m2!3d27.710851!4d-82.403408!16s%2Fg%2F1tj_5yg5!19sChIJv1E_fyaQUYgRJ_CNVbgjtsc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,8,4.1,2,5,,https://www.google.com/maps/place/Quality+Air+Duct+Cleaning+Ruskin/data=!4m7!3m6!1s0x885190267f3f51bf:0xc7b623b8558df027!8m2!3d27.710851!4d-82.403408!16s%2Fg%2F1tj_5yg5!19sChIJv1E_fyaQUYgRJ_CNVbgjtsc?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.92,4.92,25.0,,phone,0,tampa,Superior Automotive Truck and Trailer Services,,,,+1 813-789-6987,,http://www.facebook.com/superiorautomotivetrucktrailerservices,"13342 Laraway Dr, Riverview, FL 33579, United States",https://www.google.com/maps/place/Superior+Automotive+Truck+and+Trailer+Services/data=!4m7!3m6!1s0x88c2d71404066b33:0xe699c9fdc3b8b1e2!8m2!3d27.788566!4d-82.3201849!16s%2Fg%2F11ss00cbj6!19sChIJM2sGBBTXwogR4rG4w_3JmeY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,93,5,4,12,,https://www.google.com/maps/place/Superior+Automotive+Truck+and+Trailer+Services/data=!4m7!3m6!1s0x88c2d71404066b33:0xe699c9fdc3b8b1e2!8m2!3d27.788566!4d-82.3201849!16s%2Fg%2F11ss00cbj6!19sChIJM2sGBBTXwogR4rG4w_3JmeY?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_facebook.com_17x,FALSE,,0,FALSE,FALSE,
C,29.87,4.87,25.0,,phone,0,tampa,Air Duct Cleaning Service,,,,+1 813-336-2351,,,"208 N Lincoln Ave, Tampa, FL 33609, United States",https://www.google.com/maps/place/Air+Duct+Cleaning+Service/data=!4m7!3m6!1s0x87cb829d1437ef37:0x489a2b1f0d168efd!8m2!3d27.9465403!4d-82.4975886!16s%2Fg%2F1tf65_rr!19sChIJN-83FJ2Cy4cR_Y4WDR8rmkg,,,,,,,,,,,,,,,0,,,,,,,,,,,,,14,4.3,5,11,,https://www.google.com/maps/place/Air+Duct+Cleaning+Service/data=!4m7!3m6!1s0x87cb829d1437ef37:0x489a2b1f0d168efd!8m2!3d27.9465403!4d-82.4975886!16s%2Fg%2F1tf65_rr!19sChIJN-83FJ2Cy4cR_Y4WDR8rmkg?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.86,4.86,25.0,,phone,0,tampa,First Choice Air Duct Service,,,,+1 813-797-4333,,https://airductsuperiorfl.com,"209 Crystal Grove Blvd Ste 38, Lutz, FL 33548, United States",https://www.google.com/maps/place/First+Choice+Air+Duct+Service/data=!4m7!3m6!1s0x88c2b9f3201893f3:0xc264c7cad7c0ab4b!8m2!3d28.1429724!4d-82.4650888!16s%2Fg%2F11ty144jf1!19sChIJ85MYIPO5wogRS6vA18rHZMI,,,,,,,,,,,,,,,0,,,,,,,,,,,,,88,4.9,12,20,https://airductsuperiorfl.com/,https://www.google.com/maps/place/First+Choice+Air+Duct+Service/data=!4m7!3m6!1s0x88c2b9f3201893f3:0xc264c7cad7c0ab4b!8m2!3d28.1429724!4d-82.4650888!16s%2Fg%2F11ty144jf1!19sChIJ85MYIPO5wogRS6vA18rHZMI?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.83,4.83,25.0,,phone,0,tampa,Clearwater Air Conditioning & Heating Inc,,,,+1 727-473-0068,,,"1258 S Highland Ave, Clearwater, FL 33756, United States",https://www.google.com/maps/place/Clearwater+Air+Conditioning+%26+Heating+Inc/data=!4m7!3m6!1s0x88c2e3f4dad57937:0x3b051cd02a82fc44!8m2!3d27.9510426!4d-82.7754163!16s%2Fg%2F1tt8d1c9!19sChIJN3nV2vTjwogRRPyCKtAcBTs,,,,,,,,,,,,,,,0,,,,,,,,,,,,,34,4.6,22,28,,https://www.google.com/maps/place/Clearwater+Air+Conditioning+%26+Heating+Inc/data=!4m7!3m6!1s0x88c2e3f4dad57937:0x3b051cd02a82fc44!8m2!3d27.9510426!4d-82.7754163!16s%2Fg%2F1tt8d1c9!19sChIJN3nV2vTjwogRRPyCKtAcBTs?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.81,4.81,25.0,,phone,0,tampa,Veterans AC & Heat,,,,+1 727-607-2080,,https://veteranshvac.com,"39020 US Hwy 19 N, Tarpon Springs, FL 34689, United States",https://www.google.com/maps/place/Veterans+AC+%26+Heat/data=!4m7!3m6!1s0x88c2f341b7c21efb:0xaf3b387c591c7ce4!8m2!3d28.1265752!4d-82.7406963!16s%2Fg%2F11s0zs40nj!19sChIJ-x7Ct0HzwogR5HwcWXw4O68,,,,,,,,,,,,,,,0,,,,,,,,,,,,,84,4.9,62,70,https://veteranshvac.com/,https://www.google.com/maps/place/Veterans+AC+%26+Heat/data=!4m7!3m6!1s0x88c2f341b7c21efb:0xaf3b387c591c7ce4!8m2!3d28.1265752!4d-82.7406963!16s%2Fg%2F11s0zs40nj!19sChIJ-x7Ct0HzwogR5HwcWXw4O68?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_veteranshvac.com_4x,FALSE,,0,FALSE,FALSE,
C,29.8,4.8,25.0,,phone,0,tampa,Auto Repair Center,,,,+1 813-443-4730,,http://autorepaircentertampa.com,"7101 N 40th St, Tampa, FL 33604, United States",https://www.google.com/maps/place/Auto+Repair+Center/data=!4m7!3m6!1s0x88c2c75494abbe99:0x77f06b78aaceb62b!8m2!3d28.0137145!4d-82.4144727!16s%2Fg%2F11n10k1_p9!19sChIJmb6rlFTHwogRK7bOqnhr8Hc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,83,4.9,59,67,http://autorepaircentertampa.com/,https://www.google.com/maps/place/Auto+Repair+Center/data=!4m7!3m6!1s0x88c2c75494abbe99:0x77f06b78aaceb62b!8m2!3d28.0137145!4d-82.4144727!16s%2Fg%2F11n10k1_p9!19sChIJmb6rlFTHwogRK7bOqnhr8Hc?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.76,4.76,25.0,,phone,0,tampa,Air Mavericks Air Conditioning Tampa,,,,+1 727-431-5578,,https://airmavericks.com,,https://www.google.com/maps/place/Air+Mavericks+Air+Conditioning+Tampa/data=!4m7!3m6!1s0x88c2d594cec52075:0x75dfcca487bc2058!8m2!3d27.9537615!4d-82.0116796!16s%2Fg%2F11syz7lr8g!19sChIJdSDFzpTVwogRWCC8h6TM33U,,,,,,,,,,,,,,,0,,,,,,,,,,,,,59,4.8,2,10,https://airmavericks.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-tampa,https://www.google.com/maps/place/Air+Mavericks+Air+Conditioning+Tampa/data=!4m7!3m6!1s0x88c2d594cec52075:0x75dfcca487bc2058!8m2!3d27.9537615!4d-82.0116796!16s%2Fg%2F11syz7lr8g!19sChIJdSDFzpTVwogRWCC8h6TM33U?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_airmavericks.com_2x,FALSE,,0,FALSE,FALSE,
C,29.76,4.76,25.0,,phone,0,tampa,Veterans AC & Heat Inc.,,,,+1 813-592-4120,,https://veteranshvac.com,"8473 W Linebaugh Ave Ste 110, Tampa, FL 33625, United States",https://www.google.com/maps/place/Veterans+AC+%26+Heat+Inc./data=!4m7!3m6!1s0x88c2eb483adc8c69:0xfdd13681e7743f74!8m2!3d28.0419782!4d-82.5777017!16s%2Fg%2F11yfqkzkf3!19sChIJaYzcOkjrwogRdD9054E20f0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,80,5,2,10,https://veteranshvac.com/?utm_campaign=gmb-tampa,https://www.google.com/maps/place/Veterans+AC+%26+Heat+Inc./data=!4m7!3m6!1s0x88c2eb483adc8c69:0xfdd13681e7743f74!8m2!3d28.0419782!4d-82.5777017!16s%2Fg%2F11yfqkzkf3!19sChIJaYzcOkjrwogRdD9054E20f0?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_veteranshvac.com_4x,FALSE,,0,FALSE,FALSE,
C,29.74,4.74,25.0,,phone,0,tampa,Air Prime Solutions,,,,+1 813-843-7777,,http://www.airprimesolutions.com,"368 Hope Bay Loop, Apollo Beach, FL 33572, United States",https://www.google.com/maps/place/Air+Prime+Solutions/data=!4m7!3m6!1s0x88c2d94bb06363f9:0x3a7435bef610daaa!8m2!3d27.7408617!4d-82.412728!16s%2Fg%2F11lkg8ns2w!19sChIJ-WNjsEvZwogRqtoQ9r41dDo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,79,5,4,12,http://www.airprimesolutions.com/,https://www.google.com/maps/place/Air+Prime+Solutions/data=!4m7!3m6!1s0x88c2d94bb06363f9:0x3a7435bef610daaa!8m2!3d27.7408617!4d-82.412728!16s%2Fg%2F11lkg8ns2w!19sChIJ-WNjsEvZwogRqtoQ9r41dDo?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_airprimesolutions.com_2x,FALSE,,0,FALSE,FALSE,
C,29.72,4.72,25.0,,phone,0,tampa,South Shore Construction LLC,,,,+1 813-333-1222,,http://exceptionalconstruction.com,"240 Apollo Beach Blvd, Apollo Beach, FL 33572, United States",https://www.google.com/maps/place/South+Shore+Construction+LLC/data=!4m7!3m6!1s0x88c2d9bb23420159:0xce5cbc7e74d14c75!8m2!3d27.7710467!4d-82.395071!16s%2Fg%2F119w2wlb3!19sChIJWQFCI7vZwogRdUzRdH68XM4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,42,4.7,2,10,http://exceptionalconstruction.com/,https://www.google.com/maps/place/South+Shore+Construction+LLC/data=!4m7!3m6!1s0x88c2d9bb23420159:0xce5cbc7e74d14c75!8m2!3d27.7710467!4d-82.395071!16s%2Fg%2F119w2wlb3!19sChIJWQFCI7vZwogRdUzRdH68XM4?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_5x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.67,4.67,25.0,,phone,0,tampa,Expert Home Service,,,,+1 813-649-5974,,https://experthomeservice.com/service-areas/hillsborough-county-fl,"4302 Henderson Blvd #120, Tampa, FL 33629, United States",https://www.google.com/maps/place/Expert+Home+Service/data=!4m7!3m6!1s0x88c2c3063542cee7:0x2cfcdfbc6d507f7e!8m2!3d27.9240838!4d-82.5165277!16s%2Fg%2F11n9dm4bkc!19sChIJ585CNQbDwogRfn9Qbbzf_Cw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,74,4.9,2,10,https://experthomeservice.com/service-areas/hillsborough-county-fl/?utm_source=google&utm_medium=organic&utm_id=gbpsouthtampa,https://www.google.com/maps/place/Expert+Home+Service/data=!4m7!3m6!1s0x88c2c3063542cee7:0x2cfcdfbc6d507f7e!8m2!3d27.9240838!4d-82.5165277!16s%2Fg%2F11n9dm4bkc!19sChIJ585CNQbDwogRfn9Qbbzf_Cw?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_experthomeservice.com_2x,FALSE,,0,FALSE,FALSE,
C,29.64,4.64,25.0,,phone,0,tampa,Air Rescue - Dunedin,,,,+1 727-591-0206,,https://airrescueflorida.com,"1422 Pinehurst Rd C, Dunedin, FL 34698, United States",https://www.google.com/maps/place/Air+Rescue+-+Dunedin/data=!4m7!3m6!1s0x88c2f37f28fdf491:0x2c56a17757a1bf73!8m2!3d28.0243506!4d-82.7720537!16s%2Fg%2F11z2xx7n_n!19sChIJkfT9KH_zwogRc7-hV3ehViw,,,,,,,,,,,,,,,0,,,,,,,,,,,,,53,4.8,22,30,https://airrescueflorida.com/,https://www.google.com/maps/place/Air+Rescue+-+Dunedin/data=!4m7!3m6!1s0x88c2f37f28fdf491:0x2c56a17757a1bf73!8m2!3d28.0243506!4d-82.7720537!16s%2Fg%2F11z2xx7n_n!19sChIJkfT9KH_zwogRc7-hV3ehViw?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_airrescueflorida.com_3x,FALSE,,0,FALSE,FALSE,
C,29.64,4.64,25.0,,phone,0,tampa,Valrico A Team Air conditioning Repair,,,,+1 813-845-8978,,https://ateamairconditioningrepair.com/valrico-fl,"2304 Crosby Rd, Valrico, FL 33594, United States",https://www.google.com/maps/place/Valrico+A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2cd553a55bcab:0xee02c03f37a8ad2a!8m2!3d27.9527532!4d-82.2484941!16s%2Fg%2F11v_bhz1vt!19sChIJq7xVOlXNwogRKq2oNz_AAu4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,39,4.7,11,17,https://ateamairconditioningrepair.com/valrico-fl/,https://www.google.com/maps/place/Valrico+A+Team+Air+conditioning+Repair/data=!4m7!3m6!1s0x88c2cd553a55bcab:0xee02c03f37a8ad2a!8m2!3d27.9527532!4d-82.2484941!16s%2Fg%2F11v_bhz1vt!19sChIJq7xVOlXNwogRKq2oNz_AAu4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_ateamairconditioningrepair.com_7x,FALSE,,0,FALSE,FALSE,
C,29.62,4.62,25.0,,phone,0,tampa,Cool Air HVAC Services LLC,,,,+1 813-373-3200,,http://instagram.com/coolairhvacservices,,https://www.google.com/maps/place/Cool+Air+HVAC+Services+LLC/data=!4m7!3m6!1s0x46bff17a086d187b:0x80de55ba75fea4ba!8m2!3d28.050445!4d-82.396776!16s%2Fg%2F11kh_h5dj3!19sChIJexhtCHrxv0YRuqT-dbpV3oA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,70,5,2,10,,https://www.google.com/maps/place/Cool+Air+HVAC+Services+LLC/data=!4m7!3m6!1s0x46bff17a086d187b:0x80de55ba75fea4ba!8m2!3d28.050445!4d-82.396776!16s%2Fg%2F11kh_h5dj3!19sChIJexhtCHrxv0YRuqT-dbpV3oA?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_instagram.com_3x,FALSE,,0,FALSE,FALSE,
C,29.58,4.58,25.0,,phone,0,tampa,Tampa AC Services Inc,,,,+1 813-993-4669,,https://tampa-acservices.com/ac-repair-tampa,"3612 Palm Crossing Dr, Tampa, FL 33613, United States",https://www.google.com/maps/place/Tampa+AC+Services+Inc/data=!4m7!3m6!1s0x4b0b839527e27c4d:0x270ffc918e91b124!8m2!3d28.0701174!4d-82.4206972!16s%2Fg%2F11l2414mbj!19sChIJTXziJ5WDC0sRJLGRjpH8Dyc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,68,5,22,30,https://tampa-acservices.com/ac-repair-tampa/,https://www.google.com/maps/place/Tampa+AC+Services+Inc/data=!4m7!3m6!1s0x4b0b839527e27c4d:0x270ffc918e91b124!8m2!3d28.0701174!4d-82.4206972!16s%2Fg%2F11l2414mbj!19sChIJTXziJ5WDC0sRJLGRjpH8Dyc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_tampa-acservices.com_4x,FALSE,,0,FALSE,FALSE,
C,29.56,4.56,25.0,,phone,0,tampa,Cool-Aide Air Conditioning & Heating,,,,+1 727-954-8875,,https://www.sunupservices.com/service-area/seminole-fl-heating-cooling-services,"11000 70th Ave N #1, Seminole, FL 33772, United States",https://www.google.com/maps/place/Cool-Aide+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x88c2fb89185227f1:0xba70aaf167d1c71f!8m2!3d27.8352955!4d-82.7913029!16s%2Fg%2F11b5pj83x5!19sChIJ8SdSGIn7wogRH8fRZ_GqcLo,,,,,,,,,,,,,,,0,,,,,,,,,,,,,49,4.8,16,24,https://www.sunupservices.com/service-area/seminole-fl-heating-cooling-services/,https://www.google.com/maps/place/Cool-Aide+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x88c2fb89185227f1:0xba70aaf167d1c71f!8m2!3d27.8352955!4d-82.7913029!16s%2Fg%2F11b5pj83x5!19sChIJ8SdSGIn7wogRH8fRZ_GqcLo?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_sunupservices.com_4x,FALSE,,0,FALSE,FALSE,
C,29.51,4.51,25.0,,phone,0,tampa,Air Conditioning Professionals HVAC & Repairs,,,,+1 813-400-0123,,https://airproshvac.com,"333 N Falkenburg Rd Unit D-407, Tampa, FL 33619, United States",https://www.google.com/maps/place/Air+Conditioning+Professionals+HVAC+%26+Repairs/data=!4m7!3m6!1s0x88c2cf0c306de839:0x17424f231292c95a!8m2!3d27.9548719!4d-82.333103!16s%2Fg%2F11s51bv3vp!19sChIJOehtMAzPwogRWsmSEiNPQhc,,,,,,,,,,,,,,,0,,,,,,,,,,,,,4,4,1,4,https://airproshvac.com/,https://www.google.com/maps/place/Air+Conditioning+Professionals+HVAC+%26+Repairs/data=!4m7!3m6!1s0x88c2cf0c306de839:0x17424f231292c95a!8m2!3d27.9548719!4d-82.333103!16s%2Fg%2F11s51bv3vp!19sChIJOehtMAzPwogRWsmSEiNPQhc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_airproshvac.com_2x,FALSE,,0,FALSE,FALSE,
C,29.48,4.48,25.0,,phone,0,tampa,YAJ Electric and Air Conditioning Services,,,,+1 813-434-3458,,https://www.facebook.com/yajcoolelectric,,https://www.google.com/maps/place/YAJ+Electric+and+Air+Conditioning+Services/data=!4m7!3m6!1s0x854dfca74daf9ed7:0x504136b85b5a4a86!8m2!3d28.1933994!4d-82.547087!16s%2Fg%2F11y517gz8f!19sChIJ156vTaf8TYURhkpaW7g2QVA,,,,,,,,,,,,,,,0,,,,,,,,,,,,,62,5,52,60,,https://www.google.com/maps/place/YAJ+Electric+and+Air+Conditioning+Services/data=!4m7!3m6!1s0x854dfca74daf9ed7:0x504136b85b5a4a86!8m2!3d28.1933994!4d-82.547087!16s%2Fg%2F11y517gz8f!19sChIJ156vTaf8TYURhkpaW7g2QVA?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_facebook.com_17x,FALSE,,0,FALSE,FALSE,
C,29.47,4.47,25.0,,phone,0,tampa,St Pete Mitsubishi Service and Parts,,,,+1 727-616-0299,,https://www.stpetemitsubishi.com/service/center.htm,"8350 Park Blvd, Seminole, FL 33777, United States",https://www.google.com/maps/place/St+Pete+Mitsubishi+Service+and+Parts/data=!4m7!3m6!1s0x88c2fb1618ce1d67:0x4907ec4536abe169!8m2!3d27.8381293!4d-82.754835!16s%2Fg%2F11vc6cxp4m!19sChIJZx3OGBb7wogRaeGrNkXsB0k,,,,,,,,,,,,,,,0,,,,,,,,,,,,,61,4.9,54,61,https://www.stpetemitsubishi.com/service/center.htm?utm_source=google&utm_medium=organic&utm_campaign=scgooglemybusiness,https://www.google.com/maps/place/St+Pete+Mitsubishi+Service+and+Parts/data=!4m7!3m6!1s0x88c2fb1618ce1d67:0x4907ec4536abe169!8m2!3d27.8381293!4d-82.754835!16s%2Fg%2F11vc6cxp4m!19sChIJZx3OGBb7wogRaeGrNkXsB0k?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.44,4.44,25.0,,phone,0,tampa,Clean Sweep Duct Cleaning & Air Conditioning,,,,+1 813-492-7791,,https://cleansweepductsac.com/tampa-duct-dryer-vent-cleaning-ac,"4419 N Hubert Ave Ste M, Tampa, FL 33614, United States",https://www.google.com/maps/place/Clean+Sweep+Duct+Cleaning+%26+Air+Conditioning/data=!4m7!3m6!1s0x88c2c3baeaab86df:0xed3793c1f028f75d!8m2!3d27.9829533!4d-82.5151197!16s%2Fg%2F11n9c6_fc7!19sChIJ34ar6rrDwogRXfco8MGTN-0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,60,5,2,10,https://cleansweepductsac.com/tampa-duct-dryer-vent-cleaning-ac/?utm_source=google&utm_medium=gbp&utm_campaign=tampa,https://www.google.com/maps/place/Clean+Sweep+Duct+Cleaning+%26+Air+Conditioning/data=!4m7!3m6!1s0x88c2c3baeaab86df:0xed3793c1f028f75d!8m2!3d27.9829533!4d-82.5151197!16s%2Fg%2F11n9c6_fc7!19sChIJ34ar6rrDwogRXfco8MGTN-0?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_cleansweepductsac.com_2x,FALSE,,0,FALSE,FALSE,
C,29.37,4.37,25.0,,phone,0,tampa,Preferred Mechanical Air Conditioning,,,,+1 941-306-5071,,https://preferredairconditioning.com,"1457 Tallevast Rd, Sarasota, FL 34243, United States",https://www.google.com/maps/place/Preferred+Mechanical+Air+Conditioning/data=!4m7!3m6!1s0x88c33f78fc61de91:0x4e8f10671f400973!8m2!3d27.4042917!4d-82.5481243!16s%2Fg%2F11svm8rc3_!19sChIJkd5h_Hg_w4gRcwlAH2cQj04,,,,,,,,,,,,,,,0,,,,,,,,,,,,,41,4.8,3,10,https://preferredairconditioning.com/,https://www.google.com/maps/place/Preferred+Mechanical+Air+Conditioning/data=!4m7!3m6!1s0x88c33f78fc61de91:0x4e8f10671f400973!8m2!3d27.4042917!4d-82.5481243!16s%2Fg%2F11svm8rc3_!19sChIJkd5h_Hg_w4gRcwlAH2cQj04?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_preferredairconditioning.com_2x,FALSE,,0,FALSE,FALSE,
C,29.27,4.27,25.0,,phone,0,tampa,Tropical HVAC Service,,,,+1 813-445-6882,,https://www.steelehvacllc.com/contact,"3316 W Aileen St, Tampa, FL 33607, United States",https://www.google.com/maps/place/Tropical+HVAC+Service/data=!4m7!3m6!1s0x87d6a5ccae96ccff:0x6af3b0e4ed7f9283!8m2!3d27.9680188!4d-82.4985623!16s%2Fg%2F11jdy8mss9!19sChIJ_8yWrsyl1ocRg5J_7eSw82o,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6,4.2,0,4,,https://www.google.com/maps/place/Tropical+HVAC+Service/data=!4m7!3m6!1s0x87d6a5ccae96ccff:0x6af3b0e4ed7f9283!8m2!3d27.9680188!4d-82.4985623!16s%2Fg%2F11jdy8mss9!19sChIJ_8yWrsyl1ocRg5J_7eSw82o?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_steelehvacllc.com_10x,FALSE,,0,FALSE,FALSE,
C,29.27,4.27,25.0,,phone,0,tampa,"Air Dynamics of Florida, LLC",,,,+1 813-933-7733,,https://airdynamicsofflorida.com,,"https://www.google.com/maps/place/Air+Dynamics+of+Florida,+LLC/data=!4m7!3m6!1s0x28817a88fc5813df:0xba52986d54b1c187!8m2!3d27.9940055!4d-82.4814605!16s%2Fg%2F11spghtyvw!19sChIJ3xNY_Ih6gSgRh8GxVG2YUro",,,,,,,,,,,,,,,0,,,,,,,,,,,,,51,5,26,34,https://airdynamicsofflorida.com/,"https://www.google.com/maps/place/Air+Dynamics+of+Florida,+LLC/data=!4m7!3m6!1s0x28817a88fc5813df:0xba52986d54b1c187!8m2!3d27.9940055!4d-82.4814605!16s%2Fg%2F11spghtyvw!19sChIJ3xNY_Ih6gSgRh8GxVG2YUro?authuser=0&hl=en&rclk=1",,TRUE,shared_hostname_airdynamicsofflorida.com_2x,FALSE,,0,FALSE,FALSE,
C,29.25,4.25,25.0,,phone,0,tampa,"Air Tech of Tampa, Inc.",,,,+1 813-416-8879,,https://www.airtechoftampa.com/ac-repairs,,"https://www.google.com/maps/place/Air+Tech+of+Tampa,+Inc./data=!4m7!3m6!1s0x88c2c8c7b72a0ed3:0x3f098d2655d49b02!8m2!3d27.9511074!4d-82.5460735!16s%2Fg%2F1tkc7ghh!19sChIJ0w4qt8fIwogRApvUVSaNCT8",,,,,,,,,,,,,,,0,,,,,,,,,,,,,50,5,32,40,,"https://www.google.com/maps/place/Air+Tech+of+Tampa,+Inc./data=!4m7!3m6!1s0x88c2c8c7b72a0ed3:0x3f098d2655d49b02!8m2!3d27.9511074!4d-82.5460735!16s%2Fg%2F1tkc7ghh!19sChIJ0w4qt8fIwogRApvUVSaNCT8?authuser=0&hl=en&rclk=1",,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.25,4.25,25.0,,phone,0,tampa,"QUALITY AIR PLUS, LLC",,,,+1 813-563-3561,,,"603 S 67th St # A, Tampa, FL 33619, United States","https://www.google.com/maps/place/QUALITY+AIR+PLUS,+LLC/data=!4m7!3m6!1s0x88c2c5c5230f89d1:0xa73ca2dd9ca51191!8m2!3d27.9440948!4d-82.3808579!16s%2Fg%2F11c1ln475k!19sChIJ0YkPI8XFwogRkRGlnN2iPKc",,,,,,,,,,,,,,,0,,,,,,,,,,,,,50,5,36,44,,"https://www.google.com/maps/place/QUALITY+AIR+PLUS,+LLC/data=!4m7!3m6!1s0x88c2c5c5230f89d1:0xa73ca2dd9ca51191!8m2!3d27.9440948!4d-82.3808579!16s%2Fg%2F11c1ln475k!19sChIJ0YkPI8XFwogRkRGlnN2iPKc?authuser=0&hl=en&rclk=1",,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,
C,29.2,4.2,25.0,,phone,0,tampa,Aire Serv of Wesley Chapel,,,,+1 813-656-9620,,https://www.aireserv.com/wesley-chapel/?cid=LSTL_ASV-US000187,,https://www.google.com/maps/place/Aire+Serv+of+Wesley+Chapel/data=!4m7!3m6!1s0x22d63f4df532526f:0x5a3756d28817c211!8m2!3d28.2597586!4d-82.3255034!16s%2Fg%2F11ypgkxcyv!19sChIJb1Iy9U0_1iIREcIXiNJWN1o,,,,,,,,,,,,,,,0,,,,,,,,,,,,,48,5,2,10,https://www.aireserv.com/wesley-chapel/?cid=LSTL_ASV-US000187&utm_source=gmb&utm_campaign=local&utm_medium=organic,https://www.google.com/maps/place/Aire+Serv+of+Wesley+Chapel/data=!4m7!3m6!1s0x22d63f4df532526f:0x5a3756d28817c211!8m2!3d28.2597586!4d-82.3255034!16s%2Fg%2F11ypgkxcyv!19sChIJb1Iy9U0_1iIREcIXiNJWN1o?authuser=0&hl=en&rclk=1,,TRUE,known_dso,FALSE,,0,FALSE,FALSE,
