tier,quality_score,service_fit_score,reachability_score,reachability_representative,reachability_channels,usable_poc_count,metro,title,best_email,all_emails,email_sources,phone,phone_alt,website,address,google_maps_link,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,owner_name,owner_title,owner_linkedin,additional_team,pocs,primary_contact,primary_contact_channel,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_original,pain_quote_2_original,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,all_pain_categories,all_recommended_services,crawl_status,research_note,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,website_raw,google_maps_link_raw,website_redirect_target_raw,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,phone_reach_score,email_reach_score,email_quality_tier,email_quality_reason,best_reachable_email,ab_arm
C,41.33,16.33,25.0,,phone,0,phoenix,AC BY RAY LLC,,,,+1 623-313-2772,,,,https://www.google.com/maps/place/AC+BY+RAY+LLC/data=!4m7!3m6!1s0x872b4ff47da68f39:0x84e433b011714b34!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x0znlymw!19sChIJOY-mffRPK4cRNEtxEbAz5IQ,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/AC+BY+RAY+LLC/data=!4m7!3m6!1s0x872b4ff47da68f39:0x84e433b011714b34!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11x0znlymw!19sChIJOY-mffRPK4cRNEtxEbAz5IQ?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_5x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,AC BY RAY LLC,,,,+1 623-313-2772,,,,https://www.google.com/maps/place/AC+BY+RAY+LLC/data=!4m7!3m6!1s0x6dbddaee69b70aa1:0x6174486ec9ba3b79!8m2!3d33.7029186!4d-112.45354!16s%2Fg%2F11vy4g2hd4!19sChIJoQq3ae7avW0ReTu6yW5IdGE,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/AC+BY+RAY+LLC/data=!4m7!3m6!1s0x6dbddaee69b70aa1:0x6174486ec9ba3b79!8m2!3d33.7029186!4d-112.45354!16s%2Fg%2F11vy4g2hd4!19sChIJoQq3ae7avW0ReTu6yW5IdGE?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_5x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,My HVAC Tech,,,,+1 480-803-8338,,https://www.instagram.com/my_hvactech,,https://www.google.com/maps/place/My+HVAC+Tech/data=!4m7!3m6!1s0x827a698f5af2b6c9:0x1e2e4e86105f955e!8m2!3d33.518261!4d-111.8950935!16s%2Fg%2F11vbn9pc6v!19sChIJybbyWo9peoIRXpVfEIZOLh4,https://developers.facebook.com/docs/instagram;https://www.facebook.com/help/instagram/261704639352628,https://about.instagram.com/;https://about.instagram.com/about-us/careers;https://about.instagram.com/blog/;https://help.instagram.com/;https://help.instagram.com/581066165581870/?locale=en_US;https://privacycenter.instagram.com/policy/;https://www.instagram.com/;https://www.instagram.com/accounts/meta_verified/?entrypoint=web_footer;https://www.instagram.com/explore/locations/;https://www.instagram.com/legal/privacy/;https://www.instagram.com/legal/terms/;https://www.instagram.com/popular/;https://www.instagram.com/web/lite/;https://www.instagram.com/zimsheatingandcoolingllc/;https://www.instagram.com/zimsheatingandcoolingllc/p/DX-pbdymo_Y/;https://www.instagram.com/zimsheatingandcoolingllc/p/DX-w0lRFC_w/;https://www.instagram.com/zimsheatingandcoolingllc/p/DX-x2oOEamD/;https://www.instagram.com/zimsheatingandcoolingllc/p/DYWBDBQx3ge/;https://www.instagram.com/zimsheatingandcoolingllc/p/DYWF9XqFNMN/;https://www.instagram.com/zimsheatingandcoolingllc/p/DYk_8fID4gB/;https://www.instagram.com/zimsheatingandcoolingllc/p/DYz6hubmiDE/;https://www.instagram.com/zimsheatingandcoolingllc/p/DZluoH6lF7t/;https://www.instagram.com/zimsheatingandcoolingllc/p/Da9b5ltlDR6/;https://www.instagram.com/zimsheatingandcoolingllc?igsh=cDBxaXpicmMzcjU1&utm_source=qr#,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,https://www.instagram.com/my_hvactech/,https://www.google.com/maps/place/My+HVAC+Tech/data=!4m7!3m6!1s0x827a698f5af2b6c9:0x1e2e4e86105f955e!8m2!3d33.518261!4d-111.8950935!16s%2Fg%2F11vbn9pc6v!19sChIJybbyWo9peoIRXpVfEIZOLh4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_instagram.com_4x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,M&R Refrigeration,,,,+1 602-346-6622,,https://www.mandrrefrigeration.com,"17070 N 134th Dr, Surprise, AZ 85378, United States",https://www.google.com/maps/place/M%26R+Refrigeration/data=!4m7!3m6!1s0x872b450cf367a893:0x452b7c18b8f4349d!8m2!3d33.6399788!4d-112.3479019!16s%2Fg%2F11z59szfcf!19sChIJk6hn8wxFK4cRnTT0uBh8K0U,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,https://www.mandrrefrigeration.com/,https://www.google.com/maps/place/M%26R+Refrigeration/data=!4m7!3m6!1s0x872b450cf367a893:0x452b7c18b8f4349d!8m2!3d33.6399788!4d-112.3479019!16s%2Fg%2F11z59szfcf!19sChIJk6hn8wxFK4cRnTT0uBh8K0U?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_mandrrefrigeration.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,"Pro Solutions Air, Sun City",,,,+1 623-233-0913,,,,"https://www.google.com/maps/place/Pro+Solutions+Air,+Sun+City/data=!4m7!3m6!1s0x872b42e9ac955555:0xe4d1e765ca2706f4!8m2!3d34.016263!4d-111.6678276!16s%2Fg%2F11f53rc2ls!19sChIJVVWVrOlCK4cR9AYnymXn0eQ",,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,"https://www.google.com/maps/place/Pro+Solutions+Air,+Sun+City/data=!4m7!3m6!1s0x872b42e9ac955555:0xe4d1e765ca2706f4!8m2!3d34.016263!4d-111.6678276!16s%2Fg%2F11f53rc2ls!19sChIJVVWVrOlCK4cR9AYnymXn0eQ?authuser=0&hl=en&rclk=1",,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Boldt HVAC & Repair Inc.,,,,+1 623-340-1881,,,,https://www.google.com/maps/place/Boldt+HVAC+%26+Repair+Inc./data=!4m7!3m6!1s0x4d323465a2ed27a5:0x668463d9d717f72d!8m2!3d33.6236985!4d-112.2670544!16s%2Fg%2F11vyp0719j!19sChIJpSftomU0Mk0RLfcX19ljhGY,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Boldt+HVAC+%26+Repair+Inc./data=!4m7!3m6!1s0x4d323465a2ed27a5:0x668463d9d717f72d!8m2!3d33.6236985!4d-112.2670544!16s%2Fg%2F11vyp0719j!19sChIJpSftomU0Mk0RLfcX19ljhGY?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Boldt HVAC & Repair INC.,,,,+1 623-340-1881,,,,https://www.google.com/maps/place/Boldt+HVAC+%26+Repair+INC./data=!4m7!3m6!1s0xa61a34d13b0813dd:0x3b848243568f58ab!8m2!3d33.609167!4d-112.2670544!16s%2Fg%2F11y3kq14t5!19sChIJ3RMIO9E0GqYRq1iPVkOChDs,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/Boldt+HVAC+%26+Repair+INC./data=!4m7!3m6!1s0xa61a34d13b0813dd:0x3b848243568f58ab!8m2!3d33.609167!4d-112.2670544!16s%2Fg%2F11y3kq14t5!19sChIJ3RMIO9E0GqYRq1iPVkOChDs?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Mason Pro Services,info@masonproservices.com,info@masonproservices.com;service@masonproservices.com,agent_browser_crawl;agent_browser_crawl,+1 480-835-9928,,https://masonproservices.com,"14415 N 73rd St #106, Scottsdale, AZ 85260, United States",https://www.google.com/maps/place/Mason+Pro+Services/data=!4m7!3m6!1s0x872b75cc753056b3:0x75e420de4eb1b780!8m2!3d33.6141879!4d-111.9236508!16s%2Fg%2F11z37yrnvj!19sChIJs1Ywdcx1K4cRgLexTt4g5HU,https://www.facebook.com/MasonProServices,https://www.instagram.com/masonproservices/,https://www.linkedin.com/company/74164795/admin/,https://www.yelp.com/biz/mason-pro-services-mesa,,https://www.youtube.com/channel/UCQt39G5A2p-ZDvuYb8_0mrw;https://www.youtube.com/playlist?list=PLQJNMElpLYT-0CgIyeotHv4OgYTtcDVfj,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://masonproservices.com/?utm_source=google_business_listing&utm_medium=organic&utm_campaign=click_to_website_Scottsdale,https://www.google.com/maps/place/Mason+Pro+Services/data=!4m7!3m6!1s0x872b75cc753056b3:0x75e420de4eb1b780!8m2!3d33.6141879!4d-111.9236508!16s%2Fg%2F11z37yrnvj!19sChIJs1Ywdcx1K4cRgLexTt4g5HU?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_masonproservices.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,American Home Water and Air,americanhomewater@gmail.com,americanhomewater@gmail.com,agent_browser_crawl,+1 602-698-4432,,https://americanhomewater.com,"7720 E Evans Rd Suite 211C, Scottsdale, AZ 85260, United States",https://www.google.com/maps/place/American+Home+Water+and+Air/data=!4m7!3m6!1s0x872b7527ed5c863f:0xb02f44c8c97b2b24!8m2!3d33.6169916!4d-111.9146102!16s%2Fg%2F11zglwpcjp!19sChIJP4Zc7Sd1K4cRJCt7ychEL7A,https://www.facebook.com/AmericanHomeWater;https://www.facebook.com/AmericanHomeWater/,,https://www.linkedin.com/company/american-home-water-and-air,https://www.yelp.com/biz/american-home-water-and-air-phoenix-10,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://americanhomewater.com/,https://www.google.com/maps/place/American+Home+Water+and+Air/data=!4m7!3m6!1s0x872b7527ed5c863f:0xb02f44c8c97b2b24!8m2!3d33.6169916!4d-111.9146102!16s%2Fg%2F11zglwpcjp!19sChIJP4Zc7Sd1K4cRJCt7ychEL7A?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_americanhomewater.com_4x,FALSE,,6,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Hacienda Heating & Cooling,firebirdac@cox.net,firebirdac@cox.net,agent_browser_crawl,+1 602-390-6410,,http://firebirdac.com,"2550 E Rose Garden Ln, Phoenix, AZ 85050, United States",https://www.google.com/maps/place/Hacienda+Heating+%26+Cooling/data=!4m7!3m6!1s0x872b71a8102fd463:0x7cd97e73a501bbed!8m2!3d33.6776435!4d-112.0276147!16s%2Fg%2F11h261rzzj!19sChIJY9QvEKhxK4cR7bsBpXN-2Xw,,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,http://firebirdac.com/,https://www.google.com/maps/place/Hacienda+Heating+%26+Cooling/data=!4m7!3m6!1s0x872b71a8102fd463:0x7cd97e73a501bbed!8m2!3d33.6776435!4d-112.0276147!16s%2Fg%2F11h261rzzj!19sChIJY9QvEKhxK4cR7bsBpXN-2Xw?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_firebirdac.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Tatem & Sons,tatem.sonshvac@gmail.com,tatem.sonshvac@gmail.com,agent_browser_crawl,+1 623-910-0452,,https://www.facebook.com/profile.php?id=61555365332644&sk=about_contact_and_basic_info,,https://www.google.com/maps/place/Tatem+%26+Sons/data=!4m7!3m6!1s0x2266fa199397d73d:0xfec0486eacf42bfb!8m2!3d33.5805664!4d-112.094617!16s%2Fg%2F11yw5f_ctc!19sChIJPdeXkxn6ZiIR-yv0rG5IwP4,https://www.facebook.com/people/Tatem-Sons/61555365332644/;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_contact_and_basic_info;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_family_and_relationships;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_life_events;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_places;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_privacy_and_legal_info;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_profile_transparency;https://www.facebook.com/people/Tatem-Sons/61555365332644/?sk=about_work_and_education;https://www.facebook.com/photo.php?fbid=122106220826178844&set=pb.61555365332644.-2207520000&type=3;https://www.facebook.com/photo.php?fbid=122272652420178844&set=pb.61555365332644.-2207520000&type=3;https://www.facebook.com/photo/?fbid=122106220826178844&set=a.122106213980178844;https://www.facebook.com/photo/?fbid=122272652420178844&set=a.122099462402178844&__tn__=%3C;https://www.facebook.com/profile.php?id=61555365332644;https://www.facebook.com/profile.php?id=61555365332644&sk=about;https://www.facebook.com/profile.php?id=61555365332644&sk=followers;https://www.facebook.com/profile.php?id=61555365332644&sk=following;https://www.facebook.com/profile.php?id=61555365332644&sk=photos;https://www.facebook.com/recover/initiate?ars=royal_blue_bar,,,,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,,https://www.google.com/maps/place/Tatem+%26+Sons/data=!4m7!3m6!1s0x2266fa199397d73d:0xfec0486eacf42bfb!8m2!3d33.5805664!4d-112.094617!16s%2Fg%2F11yw5f_ctc!19sChIJPdeXkxn6ZiIR-yv0rG5IwP4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_facebook.com_15x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,"Air-Zona Air Conditioning, Heating & Ventilation L.L.C.",,,,+1 623-244-8761,,https://www.air-zona.net,,"https://www.google.com/maps/place/Air-Zona+Air+Conditioning,+Heating+%26+Ventilation+L.L.C./data=!4m7!3m6!1s0x47a84dc5c7c2a121:0xe1f1b6974e24fb04!8m2!3d33.7539325!4d-112.3248305!16s%2Fg%2F11sr2zk1rk!19sChIJIaHCx8VNqEcRBPskTpe28eE",https://www.facebook.com/pages/Air-zona-Air-Conditioning-Heating-and-Ventilation-LLC/126624954035614,https://www.instagram.com/air_zona_air_conditioning/,,https://www.yelp.com/biz/air-zona-air-conditioning-phoenix,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,https://www.air-zona.net/,"https://www.google.com/maps/place/Air-Zona+Air+Conditioning,+Heating+%26+Ventilation+L.L.C./data=!4m7!3m6!1s0x47a84dc5c7c2a121:0xe1f1b6974e24fb04!8m2!3d33.7539325!4d-112.3248305!16s%2Fg%2F11sr2zk1rk!19sChIJIaHCx8VNqEcRBPskTpe28eE?authuser=0&hl=en&rclk=1",,TRUE,shared_hostname_air-zona.net_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Qual-Tech Air Conditioning And Heating,office@qualtechachtg.com,office@qualtechachtg.com,agent_browser_crawl,+1 623-234-3608,,https://www.qualtechachtg.com,,https://www.google.com/maps/place/Qual-Tech+Air+Conditioning+And+Heating/data=!4m7!3m6!1s0x9f3ce5b7107b893:0x279d24d0769966a8!8m2!3d33.7215435!4d-112.38007!16s%2Fg%2F11njcc7xz1!19sChIJk7gHcVvO8wkRqGaZdtAknSc,https://www.facebook.com/Qual-Tech-AC-HTG-Inc-136725899697302,https://www.instagram.com/qualtechachtg/?hl=en,https://www.linkedin.com/company/qual-tech,https://www.yelp.com/biz/qual-tech-air-conditioning-and-heating-surprise,,https://www.youtube.com/channel/UCrCs09frerTxLw2DMDUexig,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://www.qualtechachtg.com/,https://www.google.com/maps/place/Qual-Tech+Air+Conditioning+And+Heating/data=!4m7!3m6!1s0x9f3ce5b7107b893:0x279d24d0769966a8!8m2!3d33.7215435!4d-112.38007!16s%2Fg%2F11njcc7xz1!19sChIJk7gHcVvO8wkRqGaZdtAknSc?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_qualtechachtg.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,CW Air Conditioning & Heating,,,,+1 480-473-7019,,https://cwairconditioning.com/contact-us,"29170 Hayden Rd, Scottsdale, AZ 85266, United States",https://www.google.com/maps/place/CW+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x872b79ca3f6ffd59:0x5d294ce0be46ed40!8m2!3d33.7497821!4d-111.9090748!16s%2Fg%2F11vk2lw6wh!19sChIJWf1vP8p5K4cRQO1GvuBMKV0,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,0,0.0,0,0,https://cwairconditioning.com/contact-us/,https://www.google.com/maps/place/CW+Air+Conditioning+%26+Heating/data=!4m7!3m6!1s0x872b79ca3f6ffd59:0x5d294ce0be46ed40!8m2!3d33.7497821!4d-111.9090748!16s%2Fg%2F11vk2lw6wh!19sChIJWf1vP8p5K4cRQO1GvuBMKV0?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_cwairconditioning.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Paladin MFG/Construction,,,,+1 602-405-7726,,http://paladinmfgconstruction.com,,https://www.google.com/maps/place/Paladin+MFG%2FConstruction/data=!4m7!3m6!1s0x872b557baf7d4951:0xffade2584423baed!8m2!3d33.8047878!4d-112.4252041!16s%2Fg%2F11kpqg3fy2!19sChIJUUl9r3tVK4cR7bojRFjirf8,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,0,0.0,0,0,http://paladinmfgconstruction.com/,https://www.google.com/maps/place/Paladin+MFG%2FConstruction/data=!4m7!3m6!1s0x872b557baf7d4951:0xffade2584423baed!8m2!3d33.8047878!4d-112.4252041!16s%2Fg%2F11kpqg3fy2!19sChIJUUl9r3tVK4cR7bojRFjirf8?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_3x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Masterful HVAC,,,,+1 623-565-1119,,http://www.masterfulhvac.com,,https://www.google.com/maps/place/Masterful+HVAC/data=!4m7!3m6!1s0xa313d16c1e240735:0xf010af44d6246f88!8m2!3d33.6043256!4d-112.124793!16s%2Fg%2F11vypqc2y1!19sChIJNQckHmzRE6MRiG8k1kSvEPA,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,0,0.0,0,0,http://www.masterfulhvac.com/,https://www.google.com/maps/place/Masterful+HVAC/data=!4m7!3m6!1s0xa313d16c1e240735:0xf010af44d6246f88!8m2!3d33.6043256!4d-112.124793!16s%2Fg%2F11vypqc2y1!19sChIJNQckHmzRE6MRiG8k1kSvEPA?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_masterfulhvac.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,J & G APPLIANCE REPAIR LLC,,,,+1 480-520-9005,,,"17470 N Pacesetter Way, Scottsdale, AZ 85255, United States",https://www.google.com/maps/place/J+%26+G+APPLIANCE+REPAIR+LLC/data=!4m7!3m6!1s0x872b7594d506ec0b:0xff776477e8f5ceae!8m2!3d33.5035656!4d-111.9223479!16s%2Fg%2F11v0c2_dbr!19sChIJC-wG1ZR1K4cRrs716Hdkd_8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0.0,0,0,,https://www.google.com/maps/place/J+%26+G+APPLIANCE+REPAIR+LLC/data=!4m7!3m6!1s0x872b7594d506ec0b:0xff776477e8f5ceae!8m2!3d33.5035656!4d-111.9223479!16s%2Fg%2F11v0c2_dbr!19sChIJC-wG1ZR1K4cRrs716Hdkd_8?authuser=0&hl=en&rclk=1,,TRUE,brand_repeats_4x_in_dataset,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Saguaro Mechanical Heating & Cooling,,,,+1 480-587-3475,,http://saguaroacmen.com,,https://www.google.com/maps/place/Saguaro+Mechanical+Heating+%26+Cooling/data=!4m7!3m6!1s0x406aed825a60ac35:0xec9f363c1d4be079!8m2!3d33.6740745!4d-111.85843!16s%2Fg%2F11pv94cb2b!19sChIJNaxgWoLtakAReeBLHTw2n-w,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,http://saguaroacmen.com/,https://www.google.com/maps/place/Saguaro+Mechanical+Heating+%26+Cooling/data=!4m7!3m6!1s0x406aed825a60ac35:0xec9f363c1d4be079!8m2!3d33.6740745!4d-111.85843!16s%2Fg%2F11pv94cb2b!19sChIJNaxgWoLtakAReeBLHTw2n-w?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_saguaroacmen.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Critical Refrigeration Company,service@criticalrefrigerationco.com,service@criticalrefrigerationco.com,agent_browser_crawl,+1 602-456-7931,,https://criticalrefrigerationco.com,,https://www.google.com/maps/place/Critical+Refrigeration+Company/data=!4m7!3m6!1s0x49454e3d3d46f3e3:0xc0df36181c1ada00!8m2!3d33.7029186!4d-112.45354!16s%2Fg%2F11vtbfgdgd!19sChIJ4_NGPT1ORUkRANoaHBg238A,,https://www.instagram.com/criticalrefrigerationco/,,,,,,,,,,,,,0,,,,,,,,,,,ok,,0,0.0,0,0,https://criticalrefrigerationco.com/,https://www.google.com/maps/place/Critical+Refrigeration+Company/data=!4m7!3m6!1s0x49454e3d3d46f3e3:0xc0df36181c1ada00!8m2!3d33.7029186!4d-112.45354!16s%2Fg%2F11vtbfgdgd!19sChIJ4_NGPT1ORUkRANoaHBg238A?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_criticalrefrigerationco.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Exhaust Hood Repair,,,,+1 602-703-6125,,https://mandrrefrigeration.com/about-us,"15723 West Dynamite Blvd, Surprise, AZ 85387, United States",https://www.google.com/maps/place/Exhaust+Hood+Repair/data=!4m7!3m6!1s0x872b5993ff1421cf:0x485e3aed2ba5fc84!8m2!3d33.7382617!4d-112.3995944!16s%2Fg%2F11t8h0hs5j!19sChIJzyEU_5NZK4cRhPylK-06Xkg,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,https://mandrrefrigeration.com/about-us/,https://www.google.com/maps/place/Exhaust+Hood+Repair/data=!4m7!3m6!1s0x872b5993ff1421cf:0x485e3aed2ba5fc84!8m2!3d33.7382617!4d-112.3995944!16s%2Fg%2F11t8h0hs5j!19sChIJzyEU_5NZK4cRhPylK-06Xkg?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_mandrrefrigeration.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Masterful HVAC,,,,+1 623-565-1119,,http://masterfulhvac.com,,https://www.google.com/maps/place/Masterful+HVAC/data=!4m7!3m6!1s0x6e6d9a968f99daad:0x3035ccf32681beeb!8m2!3d33.6043256!4d-112.124793!16s%2Fg%2F11vycgdl6q!19sChIJrdqZj5aabW4R676BJvPMNTA,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,0,0.0,0,0,http://masterfulhvac.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9531758604076513972,https://www.google.com/maps/place/Masterful+HVAC/data=!4m7!3m6!1s0x6e6d9a968f99daad:0x3035ccf32681beeb!8m2!3d33.6043256!4d-112.124793!16s%2Fg%2F11vycgdl6q!19sChIJrdqZj5aabW4R676BJvPMNTA?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_masterfulhvac.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Premium HVAC Phoenix Services,,,,+1 480-999-1830,,https://premiumhvacphoenixservices.com,"4437 N Central Ave, Phoenix, AZ 85012, United States",https://www.google.com/maps/place/Premium+HVAC+Phoenix+Services/data=!4m7!3m6!1s0x872b135944b0b66d:0x2e98f9247805c448!8m2!3d33.5069823!4d-112.0733338!16s%2Fg%2F11xt3cxvpz!19sChIJbbawRFkTK4cRSMQFeCT5mC4,,,,,,,,,,,,,,,0,,,,,,,,,,,open_error,,0,0.0,0,0,https://premiumhvacphoenixservices.com/,https://www.google.com/maps/place/Premium+HVAC+Phoenix+Services/data=!4m7!3m6!1s0x872b135944b0b66d:0x2e98f9247805c448!8m2!3d33.5069823!4d-112.0733338!16s%2Fg%2F11xt3cxvpz!19sChIJbbawRFkTK4cRSMQFeCT5mC4?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_premiumhvacphoenixservices.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Jamrac Mechanical,,,,+1 480-316-8620,,https://jamracmechanical.com/contact-us,"106 W Osborn Rd, Phoenix, AZ 85013, United States",https://www.google.com/maps/place/Jamrac+Mechanical/data=!4m7!3m6!1s0x872b12f5b97e63d9:0xa3852904dd93fe35!8m2!3d33.4879545!4d-112.0755928!16s%2Fg%2F11wy3x89_w!19sChIJ2WN-ufUSK4cRNf6T3QQphaM,https://www.facebook.com/jermaine.mcdonald.7,https://www.instagram.com/p/CAMTsWRgAwM/?igshid=1kv96j5wthhks,,https://www.yelp.com/biz/d_2xRZfjW_PLRzdxqTz-8Q,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,https://jamracmechanical.com/contact-us/,https://www.google.com/maps/place/Jamrac+Mechanical/data=!4m7!3m6!1s0x872b12f5b97e63d9:0xa3852904dd93fe35!8m2!3d33.4879545!4d-112.0755928!16s%2Fg%2F11wy3x89_w!19sChIJ2WN-ufUSK4cRNf6T3QQphaM?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_jamracmechanical.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
C,41.33,16.33,25.0,,phone,0,phoenix,Hot N' Cold,,,,+1 602-905-4009,,http://hotncoldhvacaz.com,,https://www.google.com/maps/place/Hot+N%27+Cold/data=!4m7!3m6!1s0xb4975c5a82e9fd3:0x9fc1d8b78a5c32c8!8m2!3d33.78285!4d-112.4558056!16s%2Fg%2F11t9rmr6y2!19sChIJ058uqMV1SQsRyDJcirfYwZ8,,,,,,,,,,,,,,,0,,,,,,,,,,,no_email_found,,0,0.0,0,0,http://hotncoldhvacaz.com/,https://www.google.com/maps/place/Hot+N%27+Cold/data=!4m7!3m6!1s0xb4975c5a82e9fd3:0x9fc1d8b78a5c32c8!8m2!3d33.78285!4d-112.4558056!16s%2Fg%2F11t9rmr6y2!19sChIJ058uqMV1SQsRyDJcirfYwZ8?authuser=0&hl=en&rclk=1,,TRUE,shared_hostname_hotncoldhvacaz.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,
