tier,quality_score,metro,title,best_email,all_emails,email_sources,phone,phone_normalized,website,address,google_maps_link,owner_name,owner_title,owner_linkedin,additional_team,pocs,top_pain_category,pain_breadth_count,pain_quote_1,pain_quote_2,pain_quote_1_rating,pain_quote_2_rating,recommended_service,recommended_service_url,review_count,rating,negative_reviews_1_3_star,reviews_analyzed,is_chain_or_dso,chain_reason,website_redirect_mismatch,website_redirect_target,emails_invalid_count,crawled_emails_suspect,phone_invalid,phone_invalid_reason,socials_facebook,socials_instagram,socials_linkedin,socials_yelp,socials_tiktok,socials_youtube,all_pain_categories,all_recommended_services,crawl_status,research_note
A,72.53,phoenix,Desert Sky Family Dental,sierrafo@skydentalaz.com,sierrafo@skydentalaz.com;desertfo@skydentalaz.com;southernom@skydentalaz.com,google_maps,+1 602-833-1560,,https://www.skydentalaz.com/phoenix-locations/desert-sky/,"7620 W Thomas Rd #102, Phoenix, AZ 85033, United States",https://www.google.com/maps/place/Desert+Sky+Family+Dental/data=!4m7!3m6!1s0x872b15424384f55d:0x6923ff3fc7be5968!8m2!3d33.4815836!4d-112.2224602!16s%2Fg%2F1td_c46t!19sChIJXfWEQ0IVK4cRaFm-xz__I2k?authuser=0&hl=en&rclk=1,Jared Justice,Member (BBB),,Rollin Rockett (Managing Member);Scott Connell DDS;Kelly Tuttle,,after_hours_emergency,6,STAY AWAY from this office and all their other locations. I went to 43rd but it seemed they were money hungry. Went to 75th ave & the dentist is GREAT hence the one star. Horrible company. They are DESPERATE for money. Asked them to not bill my old jobs insurance and that I have ahcccs now and they,"I'd give zero stars if I was able to.This was the filthiest most unprofessional dental office I've EVER been to. I called to schedule an emergency root canal. The women answering the phones in the front office confirmed they would be able to take care of me, in her words, ""immediately upon my arriva",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1105,4.8,55,1000,TRUE,sky_dental_alliance_5_practices,FALSE,,0,FALSE,FALSE,,,,,,,,after_hours_emergency;insurance_verification_missing;staff_rude_front_desk;missed_calls_unreachable;appointment_booking_delay;language_barrier_spanish,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Multilingual (Spanish) Voice Agent;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),,
A,72.52,tampa,Advanced Dental Care of Tampa,,,,+1 813-603-5109,,https://www.adc-fl.com/dentist-office/tampa-fl-33614?utm_source=Google&utm_medium=KnowledgePanel&utm_campaign=Website,"3922 W Hillsborough Ave, Tampa, FL 33614, United States",https://www.google.com/maps/place/Advanced+Dental+Care+of+Tampa/data=!4m7!3m6!1s0x88c2c3d9fff501bd:0x1e3fb37e4a84db26!8m2!3d27.9950712!4d-82.508268!16s%2Fg%2F1tgz682d!19sChIJvQH1_9nDwogRJtuESn6zPx4?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,7,Came to this office as a child was trying to be seen again but seems like who ever scheduled my appointment put in my information wrong. Rep claims they called and left several messages regarding my insurance info to a wrong phone number that I don't even know where they got from. Tried to reschedul,"Atrocious (Zero start), this place will charge you crazy if you are not smart enough to research on what they do with you and your insurance. If you have insurance, you will be paying more at this place. They make money by telling you need deep cleaning (gingivitis) so they can charge you/insurance",1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,809,4.7,60,796,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;language_barrier_spanish;missed_calls_unreachable;billing_errors;after_hours_emergency;appointment_booking_delay;no_show_reminder_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Automated Appointment Reminders;Billing Automation / Practice Management;Multilingual (Spanish) Voice Agent;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),,
A,72.24,austin,myDental at Round Rock,,,,+1 512-675-0808,,https://www.mydental.com/locations/round-rock/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"1850 A W Grimes Blvd #500, Round Rock, TX 78664, United States",https://www.google.com/maps/place/myDental+at+Round+Rock/data=!4m7!3m6!1s0x8644d1c715bc5d8f:0xa5ff589310b43b0c!8m2!3d30.4939004!4d-97.6571201!16s%2Fg%2F11flpyf9ft!19sChIJj128FcfRRIYRDDu0EJNY_6U?authuser=0&hl=en&rclk=1,,,,,,insurance_verification_missing,7,"I've had several dental treatments, each time receiving a paper to sign with the treatment cost. This went on for 3 months, then I unexpectedly received an email saying I owed an additional $500. During my next visit, I inquired about it and was told it was a mistake they would resolve. Later, my wi","DO NOT GO HERE! They will pressure you to leave a 5 star review for them on Google on your first visit. Which I'd say was 5 stars on the initial visit.
However, got the typical cleaning and checkup, they found fillings, I schedule to get them filled, they advised as to what my insurance would cover,",1,1,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,886,4.8,47,873,TRUE,shared_hostname_mydental.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,,appointment_booking_delay;long_wait_in_chair;staff_rude_front_desk;insurance_verification_missing;after_hours_emergency;missed_calls_unreachable;billing_errors,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
A,71.21,tampa,Great Expressions Dental Centers - Downtown,,,,+1 813-257-9475,,https://www.greatexpressions.com/dental-offices/dentist-in-tampa-florida-n-12th-st/,"114 N 12th St, Tampa, FL 33602, United States",https://www.google.com/maps/place/Great+Expressions+Dental+Centers+-+Downtown/data=!4m7!3m6!1s0x88c2c461fe1b0d83:0x807067110789bf6c!8m2!3d27.9477656!4d-82.4468489!16s%2Fg%2F1tc_096y!19sChIJgw0b_mHEwogRbL-JBxFncIA?authuser=0&hl=en&rclk=1,,,,,,long_wait_in_chair,7,"Do not go here. Classic case of a chain dentist company trying to get as much money off you as possible.

For starters I am a younger guy and take excellent care of my teeth. I brush and floss twice a day with a timed electric tooth brush and use a non-whitening, enamel repairing toothpaste. I under","I live in the same building as this dentist, and I would rather drive 30 minutes elsewhere than walk downstairs—even if the visit were free. That should tell you something.

I was hit with hidden fees that were never mentioned upfront, which forced me to reschedule. When I finally got in, I was left",1,1,Workflow Automation (Scheduling),silverthreadlabs.com/services/workflow-automation,545,4.4,77,544,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;long_wait_in_chair;insurance_verification_missing;appointment_booking_delay;language_barrier_spanish;after_hours_emergency;missed_calls_unreachable,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Multilingual (Spanish) Voice Agent;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
A,67.86,tampa,Klement Family Dental | St. Petersburg,,,,+1 727-498-1945,,https://www.stpetedentist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite&utm_term=stpete,"7650 38th Ave N, St. Petersburg, FL 33710, United States",https://www.google.com/maps/place/Klement+Family+Dental+%7C+St.+Petersburg/data=!4m7!3m6!1s0x88c2fcb79398d00b:0x230e86d5d8107a2b!8m2!3d27.806004!4d-82.7442718!16s%2Fg%2F1wh4gn6f!19sChIJC9CYk7f8wogRK3oQ2NWGDiM?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,5,"Disgusting experience, they had me in a room for 2 hours( 10am -12 noon) not to do any dental work but for antibiotics for oral infection. Assured me the prescription has been sent in to pharmacy. Left for another appointment with my PCP & told her of my Worn out experience at Klement Dental. She as","Went in for molar issues. Was advised a crown was needed, possibly a root canal. While they were doing their thing was advised root canal not needed. Extreme pain week after temp crown was installed. Had emergency visit. Doctor looked at it for two seconds and states root canal needed. Although root",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,3070,4.8,151,1000,TRUE,shared_hostname_stpetedentist.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;after_hours_emergency;long_wait_in_chair;appointment_booking_delay;missed_calls_unreachable,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
A,66.4,austin,Swish Dental - Domain,,,,+1 512-617-0110,,https://www.swishsmiles.com/location/domain-north-austin-dentist,"3310 W Braker Ln #100, Austin, TX 78758, United States",https://www.google.com/maps/place/Swish+Dental+-+Domain/data=!4m7!3m6!1s0x8644cc7672f6a497:0x65a1b7c4dff9e0ed!8m2!3d30.3929644!4d-97.726222!16s%2Fg%2F11g9nt842y!19sChIJl6T2cnbMRIYR7eD538S3oWU?authuser=0&hl=en&rclk=1,,,,,,insurance_verification_missing,6,"I was a patient at Swish Dental for several years.  In that time, I've seen dental hygienists and dentists come and go from that place like a revolving door.  You will be told that you will require treatments whether necessary or not.

In that time, my wife's been told she's had several cavities tha","I’ve been seen twice here and it hasn’t been the best experience. The most recent experience was the last. I came in for a cleaning and was told it would be out of pocket. I don’t like surprise billings but apparently
Swish Dental does. I’m currently searching for another dentist because transparenc",1,2,Insurance Eligibility Verification Workflow,silverthreadlabs.com/services/workflow-automation,1580,4.7,134,1000,TRUE,shared_hostname_swishsmiles.com_5x,FALSE,,0,FALSE,FALSE,,,,,,,,insurance_verification_missing;staff_rude_front_desk;appointment_booking_delay;missed_calls_unreachable;after_hours_emergency;long_wait_in_chair,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
A,65.66,austin,Ideal Dental Cedar Park,,,,+1 512-462-3232,,https://www.myidealdental.com/cedar-park/?utm_source=organic&utm_medium=soci&utm_campaign=websiteurl,"1201 N Bell Blvd UNIT 102, Cedar Park, TX 78613, United States",https://www.google.com/maps/place/Ideal+Dental+Cedar+Park/data=!4m7!3m6!1s0x865b2c552837b197:0xb56ee00e60b268fc!8m2!3d30.5232614!4d-97.8317748!16s%2Fg%2F1td4vpq9!19sChIJl7E3KFUsW4YR_GiyYA7gbrU?authuser=0&hl=en&rclk=1,,,,,,appointment_booking_delay,6,"Everything started out great during all the minor services.
Now that I had something major done it has gone horrible.  First off if you research cost a root canal is about 900-1100 with insurance. I was charged the same price out of pocket with insurance for my root as they quoted 1500$. Fine maybe","Stay away! Do not use this place for braces. We were sold on braces for my oldest son. EVERYTIME we have had anything done, a wire or brace has broken within a week. We didn’t find out until we had a problem the first month that there is no orthodontist at the location that put the braces on! They h",1,1,Voice AI Appointment Booking,silverthreadlabs.com/services/voice-agents/appointment-booking,486,4.5,66,481,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;missed_calls_unreachable;after_hours_emergency;insurance_verification_missing;long_wait_in_chair;appointment_booking_delay,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
A,65.35,austin,River Rock Dental Austin - Southpark Meadows,,,,+1 512-669-5305,,https://riverrockdentalfamily.com/locations/southpark-meadows/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,"9500 S I-35 Frontage Rd Ste. E-400, Austin, TX 78748, United States",https://www.google.com/maps/place/River+Rock+Dental+Austin+-+Southpark+Meadows/data=!4m7!3m6!1s0x865b4cd39f7a07a7:0xfe492501fbd98952!8m2!3d30.1626974!4d-97.7911428!16s%2Fg%2F11cffbkn1!19sChIJpwd6n9NMW4YRUonZ-wElSf4?authuser=0&hl=en&rclk=1,,,,,,appointment_booking_delay,5,When I went to this place for the first time I loved it. However my issue is that booking an appointment after your new patient appointment is extremely difficult. I tried booking online and there was no option for a returning patient appointment so I booked under a new patient appointment. They can,"I recommend avoiding this place. The staff is kind and the dentists are professional, but the administration is abysmal. I have had disappointing billing and scheduling issues with this office one too many times. Will be looking for a new dentist office.",3,2,Voice AI Appointment Booking,silverthreadlabs.com/services/voice-agents/appointment-booking,708,4.7,51,677,TRUE,shared_hostname_riverrockdentalfamily.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,,appointment_booking_delay;staff_rude_front_desk;missed_calls_unreachable;after_hours_emergency;recall_followup_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Outbound Recall Campaigns;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),,
A,63.66,austin,Swish Dental South,,,,+1 512-296-2841,,https://www.swishsmiles.com/location/south-1st-downtown-austin-swish-dental,"3715 S 1st St suite b, Austin, TX 78704, United States",https://www.google.com/maps/place/Swish+Dental+South/data=!4m7!3m6!1s0x8644b4c083327d89:0x36f8ffe05367f696!8m2!3d30.2288381!4d-97.7677685!16s%2Fg%2F11fy4d6m42!19sChIJiX0yg8C0RIYRlvZnU-D_-DY?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,8,"They gave me a temp crown, said to come back in a month, they’d put in the permanent crown. When I came back they rooted around in my mouth and then told me it wasn’t right bc the lab did it wrong and I had to wait longer. Put the temp crown back in… poorly. It ripped out the next day, leaving my fa","I went here because I chipped a tooth and I needed it repaired.

From the moment I got there they seemed very concerned about making sure they got my credit card information.

Although their postcard said my comfort was important that seemed to go out the door when I arrived.

I was coldly led throu",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,895,4.7,80,850,TRUE,shared_hostname_swishsmiles.com_5x,FALSE,,0,FALSE,FALSE,,,,,,,,after_hours_emergency;staff_rude_front_desk;intake_paperwork_duplication;insurance_verification_missing;billing_errors;appointment_booking_delay;missed_calls_unreachable;recall_followup_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Outbound Recall Campaigns;Patient Intake Automation;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),,
A,63.58,austin,Aloha Dental,,webreporting@gargle.com,google_maps,+1 512-707-7300,,https://www.aloha-dental.com/,"1614 E Riverside Dr, Austin, TX 78741, United States",https://www.google.com/maps/place/Aloha+Dental/data=!4m7!3m6!1s0x8644b451c4b4ba31:0x5103583d4f446d87!8m2!3d30.2455621!4d-97.7306597!16s%2Fg%2F1tgdjcv1!19sChIJMbq0xFG0RIYRh21ETz1YA1E?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,6,"Went here in June 24th at 2:30pm, for a normal cleaning.  Did X-rays. The dentist said I have SIX cavities, she puts me on the schedule as if this is an emergency and leaves no room for any other conservative options. My husband felt suspicious so I held off on going back since I felt no pain. I wen","DO NOT GO. HORRIBLE EXPERIENCE. DR MULGREW DAMAGED MY ONCE HEALTHY TOOTH REQUIRING A ROOT CANAL AND CROWN.

I went to Dr Mulgrew when my previous dentist retired. During my first visit  I was told two unexpected things, that- 1. a filling I had was deteriorating and 2. I needed a night guard as I wa",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,623,4.6,73,622,TRUE,dso_email_domain:gargle.com,FALSE,,1,FALSE,FALSE,,,,,,,,staff_rude_front_desk;billing_errors;insurance_verification_missing;after_hours_emergency;appointment_booking_delay;missed_calls_unreachable,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),,
B,59.66,phoenix,Weekend Dental Care Tempe,dentalteam@weekend-dentalcare.com,dentalteam@weekend-dentalcare.com;dentalteamtempe@weekend-dentalcare.com,,+1 480-397-1003,,https://www.weekend-dentalcare.com/,"408 E Southern Ave #1, Tempe, AZ 85282, United States",https://www.google.com/maps/place/Weekend+Dental+Care+Tempe/data=!4m7!3m6!1s0x872b09aea7e28ba7:0x81dac1c537c26479!8m2!3d33.3937292!4d-111.9335475!16s%2Fg%2F11n0y93bzk!19sChIJp4vip64JK4cReWTCN8XB2oE?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,4,"On Friday night, my crown came out, while chewing gum. I reached out to my dentist that Saturday morning but they were all booked. So I contacted Weekend dental as I wanted this repaired right away. I spoke to the receptionist on the phone who said I can come in at 10am. I asked her about cost, as I",I called early on a Saturday morning because I was experiencing a dental emergency and was in pain. I received voicemail (both times I called) and left them a message and they never returned my call. Doesn’t seem like they’re too concerned about people who are in pain and need quick care.,1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,565,4.8,22,565,TRUE,shared_hostname_weekend-dentalcare.com_2x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;after_hours_emergency;insurance_verification_missing;missed_calls_unreachable,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Voice AI for Dental (AI Receptionist),,
B,57.79,tampa,Sage Dental of South Tampa,info@mysagedental.com,info@mysagedental.com,,+1 813-324-3729,,https://mysagedental.com/south-tampa?utm_source=Google&utm_medium=Business_Listing,"1501 S Dale Mabry Hwy suite 101a, Tampa, FL 33629, United States",https://www.google.com/maps/place/Sage+Dental+of+South+Tampa/data=!4m7!3m6!1s0x88c2c3edcd09af81:0x1d35cc5ee6582c04!8m2!3d27.9299795!4d-82.5061331!16s%2Fg%2F11t_pwll1d!19sChIJga8Jze3DwogRBCxY5l7MNR0?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,4,"I had a terrible experience with Sage Dental in South Tampa. I had a true emergency the day of my appointment because my dog passed away, and I called to cancel as soon as it happened. Even after explaining the situation, they still charged me a penalty fee for not showing up, despite the fact that","I came in for an urgent visit to address a painful chipped molar, but unfortunately left without any treatment or relief.

After a long wait and multiple X-rays, the dentist focused almost entirely on non-urgent procedures and presented a treatment plan totaling over $5,000, most of which related to",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,338,4.6,34,337,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;after_hours_emergency;staff_rude_front_desk;long_wait_in_chair,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
B,55.39,austin,Swish Dental Cedar Park,,,,+1 512-866-3184,,https://www.swishsmiles.com/location/cedar-park,"12160 W Parmer Ln Ste 110, Cedar Park, TX 78613, United States",https://www.google.com/maps/place/Swish+Dental+Cedar+Park/data=!4m7!3m6!1s0x8644d3feb384830d:0x4e1cdd8eeb919235!8m2!3d30.522618!4d-97.7736489!16s%2Fg%2F11n1pwl2hk!19sChIJDYOEs_7TRIYRNZKR647dHE4?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,5,"I came in with a serious dental emergency that was causing me excruciating pain. The dentists I saw at Swish were neglectful, they gave me zero treatment, and charged me several hundred dollars for a short consultation. I was told by the dentist here that my problem would not get worse, however over","GO ANYWHERE ELSE! I went here because they said they were an emergency dental office. As soon as I got there, the girls at the front desk seemed annoyed that they had to do their job to even check me in. I finally got in and talked to someone just to end up not even being treated because they don’t",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,535,4.6,53,533,TRUE,shared_hostname_swishsmiles.com_5x,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;billing_errors;staff_rude_front_desk;after_hours_emergency;recall_followup_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Outbound Recall Campaigns;Voice AI for Dental (AI Receptionist),,
B,53.08,phoenix,Smile Dental Clinics,,,,+1 623-257-7475,,https://www.smiledentalclinics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"7102 W Thomas Rd, Phoenix, AZ 85033, United States",https://www.google.com/maps/place/Smile+Dental+Clinics/data=!4m7!3m6!1s0x872b15156d68a3cb:0xc4668788fb11ba89!8m2!3d33.4805589!4d-112.2122751!16s%2Fg%2F1tks6sgd!19sChIJy6NobRUVK4cRiboR-4iHZsQ?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,5,"Just save your time and look for a better place. We Scheduled our appointment 2 days prior for an emergency appt. They got our insurance over the phone. Day of the appointment we filled out electronic forms (general forms, submitted insurance card again). We get a call that appt will be cancelled if","Horrible they convinced me into getting a root canal that I didn't even need , I just needed an emergency extraction and they wouldn't listen",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,1243,4.7,88,999,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,after_hours_emergency;staff_rude_front_desk;missed_calls_unreachable;appointment_booking_delay;long_wait_in_chair,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
B,52.04,austin,River Rock Dental Austin - East Riverside,,,,+1 512-669-5049,,https://riverrockdentalfamily.com/locations/river-rock-east-riverside/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,"4410 E Riverside Dr #150, Austin, TX 78741, United States",https://www.google.com/maps/place/River+Rock+Dental+Austin+-+East+Riverside/data=!4m7!3m6!1s0x8644b4405502ddc1:0x401295e6abf42710!8m2!3d30.2336835!4d-97.7210289!16s%2Fg%2F11r8tb_r9!19sChIJwd0CVUC0RIYRECf0q-aVEkA?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,6,"Appointment time was at 12, was told to be there at 11:45 so I was. At 12:20 I was finally taken back. X-rays took 5 minutes. An hour later I was STILL sitting there waiting. I kept being told the ""dentist was almost done"" and she'd be in in ""one minute"". I finally told them I couldn't wait any long","Let me start by saying that I did make an appointment on the same day as my new patient call. And,I realize emergencies come up. I was told to arrive early to fill out paperwork. My appointment was at 2 and I arrived at 1:35. I waited patiently until I was told at 2:30 that I wasn’t going to be seen",1,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,557,4.7,45,546,TRUE,shared_hostname_riverrockdentalfamily.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;missed_calls_unreachable;after_hours_emergency;long_wait_in_chair;billing_errors;appointment_booking_delay,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
B,50.39,austin,River Rock Dental Austin - Mueller,,,,+1 512-669-5147,,https://riverrockdentalfamily.com/locations/mueller/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,"1801 E 51st St Suite 390, Austin, TX 78723, United States",https://www.google.com/maps/place/River+Rock+Dental+Austin+-+Mueller/data=!4m7!3m6!1s0x8644b5fffb62edcb:0xd339331fdb965f0d!8m2!3d30.3030817!4d-97.6990359!16s%2Fg%2F1ptvtg7mc!19sChIJy-1i-_-1RIYRDV-W2x8zOdM?authuser=0&hl=en&rclk=1,,,,,,staff_rude_front_desk,6,"I'm disliking my experience for 6 months now, So my root canal will be my last work with this office who is passive aggressive about patient concerns. The lady dentist was so rude to my kid that I never took him back, and eventually I asked to stop seeing her and only be given other dentists. Very i",I do NOT recommend Dr. Im. I am a patient who has gone here for years. My experience with him was less than pleasant. During my cleaning I informed him he was hurting me in which he willfully disregarded. As a patient I'd like to know my dentist acknowledges my concerns and does not belittle my pain,1,1,AI Receptionist (consistent tone),silverthreadlabs.com/services/voice-agents/ai-receptionist,729,4.7,53,679,TRUE,shared_hostname_riverrockdentalfamily.com_3x,FALSE,,0,FALSE,FALSE,,,,,,,,staff_rude_front_desk;missed_calls_unreachable;long_wait_in_chair;after_hours_emergency;appointment_booking_delay;billing_errors,AI Receptionist (consistent tone);After-Hours Voice Coverage;Billing Automation / Practice Management;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
B,48.03,austin,Swish Dental Downtown,,,,+1 512-713-1099,,https://www.swishsmiles.com/location/downtown,"201 W 5th St Ste 175, Austin, TX 78701, United States",https://www.google.com/maps/place/Swish+Dental+Downtown/data=!4m7!3m6!1s0x8644b5b434046875:0x644e6eb422388b7a!8m2!3d30.2674035!4d-97.7451433!16s%2Fg%2F11p014m22y!19sChIJdWgENLS1RIYReos4IrRuTmQ?authuser=0&hl=en&rclk=1,,,,,,after_hours_emergency,5,"I needed some emergency dental work and they got the job done. I personally would have preferred a more professional healthcare setting. When you walk in, the music is way too loud and thumping, plus there is a very overwhelming room fragrance in the waiting area. I have asthma and immediately had a","WARNING!!! DO NOT GO TO THIS DENTIST!!!!! READ FULL REVIEW!!!

I am grateful for being seen for an emergency appointment when I noticed something different with my teeth. I was seen by Dr. Noor Makda, who was very nice. However, I was told I had two cavities between my teeth just by looking at an in",2,1,After-Hours Voice Coverage,silverthreadlabs.com/services/voice-agents/after-hours-coverage,879,4.6,97,821,TRUE,shared_hostname_swishsmiles.com_5x,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;staff_rude_front_desk;after_hours_emergency;appointment_booking_delay;insurance_verification_missing,AI Receptionist (consistent tone);After-Hours Voice Coverage;Insurance Eligibility Verification Workflow;Voice AI Appointment Booking;Voice AI for Dental (AI Receptionist),,
B,45.42,tampa,Florida Dental Centers of St. Petersburg,,,,+1 727-525-8770,,https://www.floridadentalcenters.com/dentist-office/st-petersburg-fl-33702?utm_source=maps&utm_medium=organic&utm_campaign=PDM+st+petersburg+fl&utm_content=website,"7530 4th St N, St. Petersburg, FL 33702, United States",https://www.google.com/maps/place/Florida+Dental+Centers+of+St.+Petersburg/data=!4m7!3m6!1s0x88c2e6a33fe68ac3:0x81a1e707abe0b36b!8m2!3d27.8413308!4d-82.6391186!16s%2Fg%2F1tdlchsg!19sChIJw4rmP6PmwogRa7PgqwfnoYE?authuser=0&hl=en&rclk=1,,,,,,missed_calls_unreachable,4,"The day before my new patient appointment I get a call asking me to move my appointment from 3:30 to 8am.  Come in at 8am, you will be first, no wait, get you in and out quickly they tell me.  I come in and sit for 30 minutes waiting until I tell them I'm leaving and then they take me back.
I owe $5","They do not stand behind their work and they do not respond to customer concerns. Not a patient-centered practice. You would do well to avoid.

UPDATE:  No one answers the “corporate” email or phone number. The office manager is equally unhelpful. This practice doesn’t care about their image or pati",1,1,Voice AI for Dental (AI Receptionist),silverthreadlabs.com/services/voice-agents/dental,748,4.7,56,735,TRUE,known_dso,FALSE,,0,FALSE,FALSE,,,,,,,,missed_calls_unreachable;long_wait_in_chair;staff_rude_front_desk;after_hours_emergency,AI Receptionist (consistent tone);After-Hours Voice Coverage;Voice AI for Dental (AI Receptionist);Workflow Automation (Scheduling),,
